Time;Longitude;Latitude;Speed(km/h);UC-ID;RNC-ID;C-ID;Frequency;RRC State;MCC;MNC;LAC;Rx Power(W);Tx Power(W);SIR;BLER(W);SF(Downlink);SF(Uplink);Best PSC(W);Best EcIo(W);Best RSCP(W);Combined EcIo(W);Top 1 PSC;Top 1 EcIo;Top 2 PSC;Top 2 EcIo;Top 3 PSC;Top 3 EcIo;Top 4 PSC;Top 4 EcIo;LAC;CQI;System Type;Success Rate;BLER(HARQ);Retrans Rate;No. of Codes;Phy Layer Throughput(Requested);Phy Layer Throughput(Served);Phy Layer Throughput(Scheduled);RLC Layer Throughput;MAC-hs Layer Throughput;RLC Layer(AM) UL TP;RLC Layer(AM) DL TP;Call Event;Rx APP Throughput;Tx APP Throughput;Rx TCP/UDP Throughput;Tx TCP/UDP Throughput;Rx IP Throughput;Tx IP Throughput;Rx PPP Throughput;Tx PPP Throughput
 08/17/2010 11:53:38.830;10.22877;36.73448;24;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-70.08;-5.77;12.2;0;256;256;148;-2.63;-71.2;-0.4;148;-3.17;148;-7.03;138;-8.14;138;-16.03;10001;14;HSUPA;0;0;0;;1472.95;0;0;10.1;0;10.1;16.08;;0;0;0.19;86.74;1.92;141.3;2.1;155.27
 08/17/2010 11:53:39.831;10.2287;36.73446;24;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-66.42;-8.82;12.23;;256;256;138;-3.33;-71.38;0.51;148;-2.73;148;-4.52;148;-10.32;138;-11.32;10001;22;HSUPA;2;0;0;2;4394.74;6.86;343;16.18;6.86;16.18;72.67;;0;0;0.8;2.31;2.72;4.23;3.01;4.65
 08/17/2010 11:53:40.839;10.22863;36.73444;24;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-66.5;-12.59;11.75;0;256;256;148;-1.42;-67.74;-0.1;148;-4.05;148;-6.09;148;-9.49;148;-11.63;10001;14;HSUPA;2;0;0;2;1527.76;6.86;343;17.68;6.86;17.68;17.09;;0;0;0.32;3.84;1.12;6.71;1.25;7.39
 08/17/2010 11:53:41.840;10.22856;36.73442;24;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-71.33;-9.73;10.56;;256;256;148;-2.6;-71.48;-1.07;138;-6.85;148;-8.27;148;-9.09;148;-9.76;10001;12;HSUPA;2;0;0;2;1172.94;6.86;343;12.37;6.86;12.37;22.42;;0;0;0;44.54;2.46;72.86;2.69;80.09
 08/17/2010 11:53:42.841;10.2285;36.7344;23;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-72.42;-8.65;9.52;0;256;256;148;-2.58;-74.34;-2.64;138;-7.63;138;-11.11;148;-11.86;148;-12.26;10001;17;WCDMA;2;50;0;2;2380.82;6.86;343;18.05;3.43;18.05;69.22;;0;0;0;4.87;0.93;8.39;1.03;9.25
 08/17/2010 11:53:43.852;10.22843;36.73437;22;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-69.08;-2.7;6.84;;256;256;148;-4.96;-75.44;-4.03;137;-9.56;148;-10.28;148;-12.58;137;-12.79;10001;15;HSUPA;0;0;0;;1799.38;0;0;8.72;0;8.72;7.92;;0;0;0;2.56;0.48;4.64;0.53;5.11
 08/17/2010 11:53:45.164;10.22837;36.73435;21;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-69.58;-8.73;11.82;0;256;256;138;-3.36;-73.34;-0.97;138;-5.21;138;-5.97;137;-10.81;137;-12.23;10001;11;HSUPA;0;0;0;;861.72;0;0;5.01;0;5.01;2.69;;0;0;0;1.03;0.48;2.15;0.53;2.37
 08/17/2010 11:53:46.788;10.22831;36.73433;21;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-70.08;-7.34;11.56;;256;256;138;-2.64;-70.76;-0.78;138;-5.08;138;-5.55;137;-11.68;137;-11.68;10001;10;HSUPA;3;0;0;2;739.49;10.29;343;7.79;10.29;7.79;4.46;;;;;;;;;
 08/17/2010 11:53:47.792;10.22821;36.73429;17;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-70;-10.98;12;0;256;256;138;-3.25;-71.74;-5.4;138;-9.16;138;-9.51;137;-15.51;137;-18.14;10001;20;HSUPA;1;0;0;2;3165.74;3.43;343;32.18;3.43;32.18;159.36;Success;0;0;0.15;2.46;0.75;4.55;0.83;5.01
 08/17/2010 11:53:48.795;10.22816;36.73427;18;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-70.75;-13.68;10.62;;256;256;138;-3.03;-73.48;-0.89;138;-4.82;138;-5.17;137;-11.62;137;-13.32;10001;20;HSUPA;0;0;0;;3193.86;0;0;12.75;0;12.75;7.2;;;;;;;;;
 08/17/2010 11:53:49.797;10.22811;36.73425;21;75638;1;10102;2162.6;Disconnected;605;1;10001;-74.33;-13.33;12.62;0;256;256;138;-2.72;-73.29;-8.75;138;-8.75;;;;;;;10001;21;WCDMA;0;0;0;;3347.57;0;0;0.58;0;0.58;0.29;;;;;;;;;
 08/17/2010 11:53:51.059;10.22805;36.73423;23;75769;1;10233;2162.6;Disconnected;605;1;10001;-71.08;;12.62;;256;256;138;-3.35;-70.1;-2.83;138;-6.49;138;-7.34;138;-11.26;138;-19.09;10001;21;WCDMA;0;0;0;;3347.57;0;0;0;0;;;;;;;;;;;
 08/17/2010 11:53:52.064;10.22798;36.73421;22;75769;1;10233;2162.6;Disconnected;605;1;10001;-67.58;;12.62;;256;256;138;-7.66;-74.41;-3.3;138;-6.77;138;-8.48;138;-10.89;138;-19.79;10001;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/17/2010 11:53:53.195;10.22786;36.73416;21;75769;1;10233;2162.6;Disconnected;605;1;10001;-69.25;;12.62;;256;256;138;-5.07;-72.32;-3.18;138;-6.9;138;-7.27;138;-13.58;138;-18.65;10001;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/17/2010 11:53:54.356;10.22781;36.73414;20;75769;1;10233;2162.6;Disconnected;605;1;10001;-71;;12.62;;256;256;138;-3.98;-72.56;-4.94;138;-8.98;138;-9.92;138;-11.57;138;-23.76;10001;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/17/2010 11:53:55.356;10.22775;36.73412;19;75769;1;10233;2162.6;Disconnected;605;1;10001;-71.58;;;;;;138;-3.47;-73.05;-5.43;138;-9.47;138;-10.88;138;-12.05;138;-21.81;10001;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/17/2010 11:53:56.391;10.22769;36.7341;20;75769;1;10233;2162.6;Disconnected;605;1;10001;-76.08;;;;;;138;-12.28;-81.87;-10.54;138;-15.48;138;-16.66;138;-17.36;138;-22.95;10001;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/17/2010 11:53:57.391;10.22763;36.73407;24;75769;1;10233;2162.6;Disconnected;605;1;10001;-76.83;;;;;;;;;-8.35;138;-12.41;138;-12.94;138;-19.39;138;-20.47;10001;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/17/2010 11:53:58.393;10.22755;36.73405;26;75769;1;10233;2162.6;Disconnected;605;1;10001;-75.58;;;;;;;;;-9.29;138;-9.46;138;-26.92;138;-28.51;138;-29.98;10001;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/17/2010 11:53:59.393;10.22748;36.73403;27;75769;1;10233;2162.6;Disconnected;605;1;10001;-76.08;;;66.67;;;138;-2.57;-77.86;-7.85;138;-10.58;137;-12.3;138;-19.07;137;-24.59;10001;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/17/2010 11:54:00.395;10.22739;36.734;28;75768;1;10232;2162.6;Disconnected;605;1;10001;-75.33;;;19.75;;;138;-3.62;;-12.25;137;-14.16;137;-16.73;;;;;10001;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/17/2010 11:54:01.516;10.22731;36.73398;28;75768;1;10232;2162.6;Disconnected;605;1;10001;-73.33;;;;;;137;-12.6;-88.35;-9.9;137;-14.55;137;-14.62;137;-21.12;137;-21.55;10001;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/17/2010 11:54:02.890;10.22723;36.73395;28;75768;1;10232;2162.6;Disconnected;605;1;10001;-78.25;;;;;;;;;-11.12;137;-15.28;137;-15.74;137;-23.82;137;-23.93;10001;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/17/2010 11:54:03.916;10.22715;36.73393;27;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-75.75;;;0;;256;138;-4.41;-77.16;-8.46;138;-8.52;138;-27.67;;;;;10001;;WCDMA;;;;;;;;0;;;;Attempt;;;;;;;;
 08/17/2010 11:54:04.926;10.22707;36.7339;27;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-73.05;-12.5;9.11;;256;256;138;-6.11;-79.16;-8.85;138;-9.37;138;-18.33;;;;;10001;;WCDMA;;;;;;;;0;;;2.02;;;;;;;;;
 08/17/2010 11:54:05.926;10.22699;36.73387;26;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-72;-19.41;9.36;0;256;256;138;-5.09;-77.1;-3.64;138;-7.24;137;-8.8;136;-11.4;136;-17.56;10001;;WCDMA;;;;;;;;3.17;;;;;;;;;;;;
 08/17/2010 11:54:06.939;10.22692;36.73385;25;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-73.5;-21.87;9.66;0;256;256;138;-5.19;-77.22;-2.82;137;-7.83;136;-9.07;138;-9.84;138;-14.15;10001;;HSUPA;;;;;;;;0.43;;0.43;;;;;;;;;;
 08/17/2010 11:54:07.940;10.22685;36.73382;24;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-76.77;-11.87;8.73;;256;256;136;-6.31;-83.07;-3.17;138;-6.66;138;-11.42;136;-11.54;137;-12.33;10001;17;HSUPA;0;0;0;;2357.51;0;0;3.76;0;3.76;0.29;;;;;;;;;
 08/17/2010 11:54:08.940;10.22678;36.7338;23;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-76.58;-5.52;8.62;0;256;256;138;-5.52;-82.1;-7.62;136;-13.74;137;-16.73;136;-17.26;137;-17.54;10001;13;HSUPA;0;0;0;;1198.03;0;0;8;0;8;2.59;;0;0;2.25;0.51;3.31;2.1;3.45;2.29
 08/17/2010 11:54:09.940;10.22671;36.73378;21;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-77.25;-4.66;12.94;;256;256;148;-3.64;-79.44;-2.37;138;-8.74;148;-10.32;138;-10.47;148;-10.94;10001;11;WCDMA;0;0;0;;806.17;0;0;4.64;0;4.64;2.35;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:10.941;10.22666;36.73377;19;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-76.75;-5.61;9.94;0;256;256;138;-2.79;-78.76;-3.44;148;-5.96;148;-12.1;138;-16.45;136;-16.6;10001;16;HSUPA;0;0;0;;1922.45;0;0;2.83;0;2.83;2.21;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:11.943;10.22661;36.73376;16;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-74.88;-7.09;11.66;;256;256;148;-3.06;-77.94;-0.56;148;-4.92;148;-5.2;148;-9.84;136;-14.41;10001;19;HSUPA;0;0;0;;2764.57;0;0;5.3;0;5.3;2.26;;0;0;0;0;0;0.48;0;0.52
 08/17/2010 11:54:12.962;10.22656;36.73376;15;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-76.83;-10.29;12.01;0;256;256;148;-2.83;-75.92;-2.16;148;-4.75;138;-9.44;148;-11.37;148;-15.87;10001;15;WCDMA;0;0;0;;1849.21;0;0;5.01;0;5.01;5.81;;0;0;0;2.46;0.96;3.1;1.04;3.18
 08/17/2010 11:54:13.962;10.22651;36.73377;15;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-74.01;-5.14;12.39;0;256;256;138;-3.04;-77.05;-0.97;138;-5.06;138;-6.58;148;-9.41;148;-9.99;10001;14;HSUPA;0;0;0;;1652.35;0;0;3.7;0;3.7;2.21;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:14.966;10.22647;36.73378;16;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-70.17;-12.98;13.86;;256;256;148;-2.47;-77.18;-1.62;148;-4.65;148;-6.87;138;-12.31;148;-12.55;10001;21;HSUPA;0;0;0;;4006.38;0;0;2.83;0;2.83;1.15;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:15.971;10.22642;36.73381;18;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-73.33;-15.78;14.48;0;256;256;148;-1.37;-71.1;-1.32;148;-4.41;148;-5.03;148;-15.3;148;-16.22;10001;23;HSUPA;0;0;0;;4940.08;0;0;3.41;0;3.41;2.16;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:16.973;10.22639;36.73385;19;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-67.33;-13;13.94;;256;256;148;-1.68;-69.85;-1.77;148;-3.43;148;-8.21;148;-16.96;148;-17.35;10001;24;HSUPA;0;0;0;;6120.31;0;0;2.98;0;2.98;1.73;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:17.981;10.22637;36.73389;21;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-72.25;-7.3;12.2;0;256;256;148;-1.71;-76.42;-1.06;148;-4.87;148;-5.06;148;-13.04;148;-14.05;10001;22;HSUPA;4;25;33.33;2.75;4105.29;20.34;508.5;2.98;16.91;2.98;1.15;;0;0;0;0;0.48;0.48;0.52;0.53
 08/17/2010 11:54:18.984;10.22635;36.73395;21;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-71.33;-10.62;14.04;;256;256;148;-0.95;-72.46;0.29;148;-3.18;148;-4.22;148;-9.03;148;-14.78;10001;23;HSUPA;0;0;0;;4925.62;0;0;6.56;0;6.56;2.69;;0;0;1.38;0.61;2.02;1.41;2.1;1.53
 08/17/2010 11:54:19.989;10.22633;36.734;21;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-77.08;-7.98;12.35;0;256;256;148;-1.87;-75.31;-0.97;148;-4.57;148;-5.77;148;-8.2;148;-15.79;10001;24;HSUPA;0;0;0;;6089.44;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:20.990;10.22631;36.73405;19;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-75.58;-5.78;10.95;;256;256;148;-1.87;-76.92;-2.14;148;-5.57;148;-6.06;148;-12.08;148;-19.32;10001;23;HSUPA;1;0;0;2;5263.15;3.43;343;1.97;3.43;1.97;1.01;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:21.990;10.22629;36.73409;18;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-76.83;-5.62;12.21;;256;;148;-2.43;-80.62;-1.77;148;-6.34;148;-7.88;148;-11.44;148;-12.98;10001;22;HSUPA;0;0;0;;4338.98;0;0;3.28;0;3.28;1.68;;0;0;0;0.26;0.48;0.9;0.52;0.98
 08/17/2010 11:54:22.990;10.22627;36.73413;17;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-74;-5.94;11.96;;256;;148;-1.89;-79.35;-1.09;148;-3.84;148;-6.36;148;-13.58;148;-15.2;10001;22;HSUPA;0;0;0;;4552.79;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.53;0.52
 08/17/2010 11:54:24.066;10.22625;36.73417;17;75769;1;10233;2162.6;CELL_DCH;605;1;10001;-69.67;-6.87;11.96;0;256;256;148;-0.8;-74.55;-2.79;148;-3.86;148;-9.38;;;;;10001;24;WCDMA;0;0;0;;6205.42;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:25.068;10.22623;36.73421;17;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-73.25;-9;11.96;;256;64;148;-1.41;-78.99;-2.41;148;-4.57;148;-8.04;148;-14.08;148;-18.38;10001;24;WCDMA;0;0;0;;6205.42;0;0;0;0;;;;0;0;0;0;0;0.48;0;0.52
 08/17/2010 11:54:26.068;10.22621;36.73425;19;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-73.33;-9;11.96;;256;64;148;-1.08;-76.03;-2.51;148;-2.97;148;-13.48;148;-19.54;;;10001;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.96;0.48;1.04;0.52
 08/17/2010 11:54:27.068;10.22615;36.73435;22;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-73.42;-9;11.96;97.83;256;64;148;-1.68;-76.19;-3.01;148;-4.69;148;-10.74;148;-11.36;148;-24.91;10001;;WCDMA;;;;;;;;2.02;;;;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:28.069;10.22612;36.73441;24;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-73.67;-9;;;;64;148;-1.49;-73.13;-4.18;148;-5.67;148;-9.73;148;-23.93;148;-32.66;10001;;WCDMA;;;;;;;;0;;;;;0;0;0.16;0.42;0.8;1.22;0.88;1.34
 08/17/2010 11:54:29.076;10.22609;36.73447;25;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-71.5;-9;;100;;64;148;-2.24;-76.02;-2.17;148;-4.16;148;-6.8;148;-21.27;148;-22.53;10001;;WCDMA;;;;;;;;2.69;;;;;0;0;0.16;0.16;0.8;0.8;0.89;0.9
 08/17/2010 11:54:30.089;10.22606;36.73453;25;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-74;-9;;100;;64;148;-1.5;-76.03;-2.71;148;-3.73;148;-10.93;148;-16.32;148;-23.09;10001;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:31.097;10.22603;36.73459;25;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-77.75;-9;;;;64;148;-2.44;-78.99;-4.25;148;-6.15;148;-11.34;148;-16.47;148;-17.08;10001;;WCDMA;;;;;;;;1.68;;;;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:32.108;10.226;36.73465;26;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-76;-9;;100;;64;148;-2.06;-76.31;-3.11;148;-5.3;148;-10.3;148;-12.63;148;-13.75;10001;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:33.129;10.22597;36.73471;26;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-72.83;-9;;;;64;148;-1.11;-76.58;-2.88;148;-3.66;148;-13.63;148;-15.89;148;-22.4;10001;;WCDMA;;;;;;;;2.35;;;;;0;0;0.11;0;0.53;0.64;0.59;0.69
 08/17/2010 11:54:34.148;10.22597;36.73471;26;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-75.5;-9;;100;;64;148;-1.94;-78;-2.21;148;-4.66;148;-5.9;148;-30.61;148;-31.35;10001;;WCDMA;;;;;;;;0;;;2.69;;0;0;0.16;0.32;0.8;1.12;0.88;1.24
 08/17/2010 11:54:35.164;10.22594;36.73477;26;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-76.83;-9;;;;64;148;-1.84;-76.33;-4.14;148;-7.26;148;-7.76;148;-16.01;148;-23.39;10001;;WCDMA;;;;;;;;4.03;;;;;0;0;0;0;0.48;0.48;0.53;0.52
 08/17/2010 11:54:36.169;10.22588;36.73489;26;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-79.83;-9;;100;;64;148;-1.36;-76.59;-4.52;148;-6.38;148;-13.64;148;-13.95;148;-15.03;10001;;WCDMA;;;;;;;;1.68;;1.68;;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:37.172;10.22585;36.73495;26;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-79.75;-9;;;;64;148;-1.2;-75.47;-4.44;148;-5.07;148;-16.38;148;-17.11;148;-24.59;10001;;WCDMA;;;;;;;;1.68;;;;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:38.181;10.22582;36.73501;25;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-74.75;-9;;100;;64;148;-1.82;-75.28;-3.24;148;-4.75;148;-10.24;148;-14.91;148;-19.81;10001;;WCDMA;;;;;;;;1.34;;1.34;;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:39.188;10.2258;36.73506;23;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-74.33;-9;;;;64;148;-2.02;-76.7;-3.35;148;-4.9;148;-11.26;148;-13.09;148;-21.13;10001;;WCDMA;;;;;;;;2.35;;;;;0;0;0;0.26;0.48;0.9;0.52;0.98
 08/17/2010 11:54:40.193;10.22579;36.73511;20;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-70;-9;;100;;64;148;-1.45;-73.63;-4.74;148;-5.25;148;-16.64;148;-20.88;148;-24.17;10001;;WCDMA;;;;;;;;7.06;;7.06;3.7;;0;0;0.26;1.53;0.9;2.33;0.98;2.46
 08/17/2010 11:54:41.195;10.22578;36.73515;17;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-71.5;-9;;;;64;148;-1.15;-76.16;-2.24;148;-4.47;148;-6.36;148;-22.77;148;-26.27;10001;;WCDMA;;;;;;;;5.71;;;;;0;0;2.9;2.05;4.18;3.33;4.44;3.58
 08/17/2010 11:54:42.198;10.22579;36.73519;15;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-68.67;-10.58;13.76;86.96;256;64;148;-2.12;-72.1;-3.24;148;-5.1;148;-9.3;148;-16.88;148;-18.64;10001;20;HSUPA;2;0;0;10;3609.93;131.96;6598;0;131.96;;3.84;;0;0;0.16;0;0.32;0.48;0.36;0.52
 08/17/2010 11:54:43.199;10.22578;36.73522;15;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-72.08;-15.97;9.56;;256;256;148;-2.47;-71.72;-4.41;148;-8.45;148;-9.79;148;-10.58;148;-20.1;10001;19;HSUPA;42;9.52;7.89;7.9;2712.56;1364.73;3249.37;885.87;1229.3;885.87;33.22;;0;0;697.48;7.68;710.92;15.36;716.09;17.33
 08/17/2010 11:54:44.216;10.22576;36.73524;14;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-70.17;-9;12.81;0;256;256;148;-3.02;-75.53;-1.33;138;-5.6;148;-7.07;138;-8.01;148;-9.83;10001;20;WCDMA;11;36.36;57.14;7.82;3365.84;485.81;4416.45;234.11;248.05;234.11;18.34;;0;0;377.18;6.05;385.02;11.81;389.36;13.09
 08/17/2010 11:54:45.218;10.22573;36.73525;10;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-68.58;-6.74;10.81;;256;256;138;-2.17;-73.47;-0.19;148;-6.39;148;-7.09;148;-7.41;148;-8.24;10001;20;HSUPA;23;21.74;27.78;7.13;3611.3;571.23;2483.61;402.77;425.2;402.77;14.74;;0;0;336.16;2.56;341.6;5.6;344.58;6.28
 08/17/2010 11:54:46.219;10.22571;36.73525;7;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-75.17;-3.98;11.4;0;256;256;148;-3;-76.26;-0.84;138;-5.73;138;-9.34;148;-10.14;148;-10.23;10001;21;HSUPA;4;0;0;2;3835.1;13.72;343;91.84;13.72;91.84;73.25;;0;0;150.05;37.79;154.82;62.43;156.08;68.76
 08/17/2010 11:54:47.219;10.22569;36.73523;8;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-67.83;-12.73;12.68;;256;256;148;-2.3;-73.47;-0.09;148;-3.69;148;-5.65;148;-7.03;138;-13.11;10001;23;HSUPA;4;0;0;2;5154.06;13.72;343;13.78;13.72;13.78;6.38;;0;0;0.96;1.28;2.4;2.56;2.7;2.81
 08/17/2010 11:54:48.256;10.22568;36.73521;10;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-74.83;-8.62;8.37;0;256;256;148;-2.47;-74.79;-1.56;148;-6.16;148;-8.57;148;-8.66;148;-10.31;10001;22;HSUPA;0;0;0;;4392.81;0;0;5.74;0;5.74;3.07;;0;0;0.32;0.26;1.12;0.9;1.24;0.98
 08/17/2010 11:54:49.271;10.22568;36.73518;12;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-75.67;-2.1;11.73;;256;256;148;-2.26;-78.12;-1.79;148;-7.74;148;-8.71;148;-9.79;148;-10.95;10001;19;HSUPA;4;25;33.33;2;2707.61;13.72;343;10.5;10.29;10.5;57.79;;0;0;0;35.33;1.57;57.89;1.69;63.64
 08/17/2010 11:54:50.294;10.2257;36.73514;14;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-76.33;-4.16;10.99;;256;256;148;-2.37;-78.89;-0.95;148;-6.2;148;-7.58;148;-7.83;148;-10.07;10001;21;HSUPA;1;0;0;2;3962.39;3.43;343;4.59;3.43;4.59;2.35;;0;0;0;0.51;0.48;1.31;0.52;1.43
 08/17/2010 11:54:51.296;10.22573;36.7351;17;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-78.5;-6.12;12.16;;256;256;148;-2.29;-77.39;-1.77;148;-4.76;148;-6.52;148;-15.47;148;-15.94;10001;22;HSUPA;2;50;0;1.5;4632.44;6.16;307.75;1.97;3.43;1.97;1.01;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:52.300;10.22576;36.73505;20;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-71.83;-5.1;11.2;;256;256;148;-1.33;-76.88;-1.66;148;-5.25;148;-8.15;148;-11.7;148;-11.9;10001;22;HSUPA;2;50;0;2;4265.48;6.86;343;4.59;3.43;4.59;2.35;;0;0;0;0.51;0.48;1.31;0.52;1.43
 08/17/2010 11:54:53.317;10.22579;36.735;23;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-78.25;-4.28;11.65;;256;;148;-1.33;-78.15;-0.91;148;-5.85;148;-6.84;148;-9.01;148;-9.08;10001;21;HSUPA;1;0;0;2;3631.53;3.43;343;7.22;3.43;7.22;3.36;;0;0;0.16;0.67;0.8;1.63;0.88;1.79
 08/17/2010 11:54:54.321;10.22582;36.73494;25;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-72.75;-5.56;12.04;;256;;148;-1.3;-77.41;-1.83;148;-4.06;148;-10.59;148;-11.41;148;-13.41;10001;22;HSUPA;2;0;0;2;4392.83;6.86;343;1.97;6.86;1.97;1.01;;0;0;0;0;0.48;0.48;0.52;0.52
 08/17/2010 11:54:55.329;10.22585;36.73488;26;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-77.67;-3.88;10.81;;256;;148;-1.39;-78.59;-0.83;148;-6.22;148;-7.14;148;-7.81;148;-9.84;10001;22;HSUPA;2;0;0;2;4137.73;6.86;343;10.5;6.86;10.5;95.42;;0;0;0.64;69.89;3.3;113.57;3.62;124.86
 08/17/2010 11:54:56.341;10.22589;36.73481;26;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-79.58;-2.16;11.67;;256;;148;-2.21;-80.33;-1.48;148;-5.87;148;-6.65;148;-7.44;148;-16.43;10001;21;HSUPA;0;0;0;;3629.44;0;0;13.12;0;13.12;11.42;;0;0;0.96;1.7;2.37;2.82;2.65;3.1
 08/17/2010 11:54:57.358;10.22592;36.73475;28;75638;1;10102;2162.6;CELL_DCH;605;1;10001;-73.25;-4.35;11.23;;256;;148;-2.2;-78.33;0.17;148;-3.56;148;-5.01;148;-8.35;148;-12.8;10001;22;HSUPA;1;0;0;2;4359.08;3.43;343;8.53;3.43;8.53;3.36;;0;0;0.32;0.26;1.57;1.38;1.73;1.5
