Time;Longitude;Latitude;Speed(km/h);UC-ID;RNC-ID;C-ID;Frequency;RRC State;MCC;MNC;LAC;Rx Power(W);Tx Power(W);SIR;BLER(W);SF(Downlink);SF(Uplink);Best PSC(W);Best EcIo(W);Best RSCP(W);Combined EcIo(W);Top 1 PSC;Top 1 EcIo;Top 2 PSC;Top 2 EcIo;Top 3 PSC;Top 3 EcIo;Top 4 PSC;Top 4 EcIo;CQI;System Type;Success Rate;BLER(HARQ);Retrans Rate;No. of Codes;Phy Layer Throughput(Requested);Phy Layer Throughput(Served);Phy Layer Throughput(Scheduled);RLC Layer Throughput;MAC-hs Layer Throughput;RLC Layer(AM) UL TP;RLC Layer(AM) DL TP;Call Event;Rx APP Throughput;Tx APP Throughput;Rx TCP/UDP Throughput;Tx TCP/UDP Throughput;Rx IP Throughput;Tx IP Throughput;Rx PPP Throughput;Tx PPP Throughput
 08/16/2010 11:03:39.761;10.18311;36.77649;37;66428;1;892;2162.6;CELL_DCH;605;1;10001;-68.17;-17.16;9.82;;256;256;445;-2.89;-67.2;-1.5;445;-4.36;445;-7.57;445;-9.52;445;-14.19;20;HSUPA;2;0;0;2;3356.57;6.86;343;14.27;6.86;14.27;69.79;;0;0;0.16;1.28;1.25;2.56;1.37;2.81
 08/16/2010 11:03:40.762;10.18321;36.77644;37;66428;1;892;2162.6;CELL_DCH;605;1;10001;-67.17;-12.81;11.1;0;256;256;445;-2.22;-69.22;-2.35;445;-6.11;445;-6.53;445;-13.08;445;-13.18;21;HSUPA;2;0;50;2;3954.58;6.86;343;15.09;6.86;15.09;67.87;;0;0;0;56.06;2.27;91.58;2.47;100.69
 08/16/2010 11:03:41.778;10.18332;36.77641;37;66428;1;892;2162.6;CELL_DCH;605;1;10001;-68.83;-17.94;11.76;;256;256;445;-2.2;-69.54;-1.5;445;-4.82;445;-9.18;445;-9.61;445;-10.75;21;HSUPA;0;0;0;;3942.52;0;0;7.87;0;7.87;3.36;;0;0;0;2.31;0.93;4.23;1.01;4.63
 08/16/2010 11:03:42.783;10.18343;36.77638;38;66428;1;892;2162.6;CELL_DCH;605;1;10001;-63.08;-15.84;13.26;;256;256;445;-2.89;-70.93;-2.47;445;-5.98;445;-6.79;445;-10.63;445;-20.52;20;HSUPA;2;0;0;2;3084.65;6.86;343;9.84;6.86;9.84;6.05;;0;0;0;1.53;0.48;2.97;0.52;3.25
 08/16/2010 11:03:43.786;10.18353;36.77634;37;66428;1;892;2162.6;CELL_DCH;605;1;10001;-63.83;-13.51;7.25;;256;;445;-2.54;-67.16;-9.04;445;-12.63;445;-13.75;445;-20.34;445;-21.03;20;HSUPA;0;0;0;;3261.7;0;0;9.18;0;9.18;5.71;;0;0;0;2.31;0.93;4.23;1.01;4.64
 08/16/2010 11:03:44.792;10.18364;36.77629;38;66428;1;892;2162.6;CELL_DCH;605;1;10001;-76.58;-13.75;12.08;0;256;256;445;-3.5;-71.56;-2.07;445;-7.47;445;-8.01;445;-10;427;-12.93;19;HSUPA;0;0;0;;2680.77;0;0;3.41;0;3.41;1.73;;0;0;0;0;0.48;0.48;0.52;0.52
 08/16/2010 11:03:45.792;10.18373;36.77623;38;66428;1;892;2162.6;CELL_DCH;605;1;10001;-66.83;-14.12;12.02;;256;256;445;-2.68;-73.5;-1.21;445;-3.98;445;-6.43;445;-12.1;445;-12.96;21;HSUPA;0;0;0;;3742.36;0;0;15.09;0;15.09;76.9;;0;0;0.48;53.45;4.25;87.34;4.62;95.95
 08/16/2010 11:03:46.802;10.18382;36.77616;40;66428;1;892;2162.6;CELL_DCH;605;1;10001;-69.25;-16.42;11.68;0;256;256;445;-2.36;-70.4;-0.72;445;-5.34;445;-6.24;445;-7.33;445;-9.06;22;HSUPA;2;0;0;2;4095.66;6.86;343;16.46;6.86;16.46;52.7;;0;0;0.8;55.1;3.88;90.01;4.28;98.93
 08/16/2010 11:03:47.802;10.18391;36.77608;41;66428;1;892;2162.6;CELL_DCH;605;1;10001;-61.17;-18.14;11.54;;256;256;445;-2.28;-69.31;-0.6;445;-5.65;445;-6.72;445;-7.22;445;-9.03;22;HSUPA;3;33.33;50;2;4081.28;10.29;343;9.62;6.86;9.62;6.53;;0;0;0.16;2.05;0.8;3.8;0.88;4.17
 08/16/2010 11:03:48.823;10.184;36.776;43;66428;1;892;2162.6;CELL_DCH;605;1;10001;-63.33;-16.59;10.66;0;256;256;445;-2.12;-71.17;-4.4;445;-7.74;445;-8.17;445;-18.39;445;-18.42;21;HSUPA;4;25;33.33;2;3650.91;13.72;343;18.37;10.29;18.37;63.17;;0;0;0;56.83;3.3;92.83;3.54;102.05
 08/16/2010 11:03:49.842;10.1841;36.77592;44;66428;1;892;2162.6;CELL_DCH;605;1;10001;-63.25;-23.58;11.19;;256;256;445;-1.93;-67.16;-0.58;445;-3.88;445;-4.29;445;-14.81;445;-16.48;23;HSUPA;1;0;0;2;4941.42;3.43;343;12.46;3.43;12.46;7.73;;0;0;0;1.54;1.38;2.98;1.5;3.26
 08/16/2010 11:03:50.863;10.1842;36.77583;46;66428;1;892;2162.6;CELL_DCH;605;1;10001;-70.67;-16.55;6.64;;256;256;445;-3.09;-70.83;-1.59;445;-5.98;445;-7.81;445;-9.46;445;-12.35;17;HSUPA;1;0;0;2;2296.8;3.43;343;4.59;3.43;4.59;3.02;;0;0;0;1.79;0.48;3.39;0.52;3.72
 08/16/2010 11:03:51.863;10.1843;36.77574;47;66428;1;892;2162.6;CELL_DCH;605;1;10001;;;6.64;;256;256;445;-3.09;;-1.59;;;;;;;;;17;WCDMA;1;0;0;2;2296.8;3.43;343;3.94;3.43;;;;;;;;;;;
 08/16/2010 11:03:52.863;10.18439;36.77565;48;66428;1;892;2162.6;CELL_DCH;605;1;10001;-66.83;-15.86;10.06;;256;;445;-2.38;-71.25;-0.17;445;-5.28;445;-5.46;445;-6.75;445;-13.49;21;HSUPA;1;0;0;2;3654.14;3.43;343;0;3.43;;;;0;0;0;1.41;0.24;2.53;0.26;2.78
 08/16/2010 11:03:53.866;10.18449;36.77556;48;66428;1;892;2162.6;CELL_DCH;605;1;10001;-71.75;-14.01;9.61;;256;;445;-2.62;-70.35;-1.31;445;-6.29;445;-7.87;445;-7.96;445;-10.54;21;HSUPA;3;0;0;2;3743.65;10.29;343;17.71;10.29;17.71;99.12;;0;0;0.16;52.43;0.8;85.67;0.88;94.09
 08/16/2010 11:03:54.873;10.18458;36.77546;48;66428;1;892;2162.6;CELL_DCH;605;1;10001;-69;-18.5;12.19;;256;;445;-2.07;-63.26;-1.41;445;-4.73;445;-7.23;445;-10.13;445;-10.42;23;HSUPA;1;0;0;2;5133.06;3.43;343;13.12;3.43;13.12;54.77;;0;0;0.32;53.3;3.49;87.1;3.78;95.66
 08/16/2010 11:03:55.874;10.18468;36.77537;48;66428;1;892;2162.6;CELL_DCH;605;1;10001;-63.92;-32.73;11.96;;256;;445;-2.34;-59.16;-0.49;445;-3.39;445;-5.76;445;-12.76;445;-14.77;23;HSUPA;2;0;0;2;4889.36;6.86;343;10.5;6.86;10.5;4.37;;0;0;0;2.56;0.93;4.64;1.01;5.1
 08/16/2010 11:03:56.883;10.18477;36.77527;48;66428;1;892;2162.6;CELL_DCH;605;1;10001;-69.83;-27.48;11.94;;256;;445;-0.9;-59.96;-1.29;445;-6.98;445;-7.07;445;-9.35;445;-11.15;22;HSUPA;2;0;0;2;4246.38;6.86;343;12.46;6.86;12.46;66.53;;0;0;0;56.32;1.57;92;1.69;101.08
 08/16/2010 11:03:57.883;10.18486;36.77518;49;66428;1;892;2162.6;CELL_DCH;605;1;10001;-62.92;-22.55;12.78;;256;;445;-1.88;-67.89;-0.67;445;-5.43;445;-6.06;445;-8.73;445;-11.42;21;HSUPA;1;0;0;2;3805.32;3.43;343;14.43;3.43;14.43;12.1;;0;0;0;2.56;0.48;4.64;0.52;5.09
 08/16/2010 11:03:58.884;10.18496;36.77508;49;66428;1;892;2162.6;CELL_DCH;605;1;10001;-62.58;-25.11;11.27;;256;;445;-1.99;-63.17;-2.25;445;-7.19;445;-7.79;445;-9.39;445;-11.63;21;HSUPA;2;0;0;2;3837.7;6.86;343;4.59;6.86;4.59;2.35;;0;0;0;2.05;0.48;3.8;0.52;4.17
 08/16/2010 11:03:59.886;10.18505;36.77499;49;66428;1;892;2162.6;CELL_DCH;605;1;10001;-55.92;-23.39;12.54;;256;;445;-1.7;-62.62;-0.79;445;-6.02;445;-7.31;445;-7.66;445;-11.33;22;HSUPA;2;50;100;2;4747.27;6.86;343;11.15;3.43;11.15;10.08;;0;0;0;2.31;0.48;4.23;0.52;4.64
 08/16/2010 11:04:00.886;10.18514;36.7749;47;66428;1;892;2162.6;CELL_DCH;605;1;10001;-60;-25.08;12.69;;256;;445;-2.46;-61.98;-0.17;445;-4.17;445;-4.26;445;-9.52;445;-13.61;22;HSUPA;2;50;100;2;4267.06;6.86;343;4.59;3.43;4.59;1.68;;0;0;0;0.26;0.48;0.9;0.52;0.98
 08/16/2010 11:04:01.893;10.18523;36.7748;47;66428;1;892;2162.6;CELL_DCH;605;1;10001;-65.17;-19.72;11.61;;256;;445;-2.05;-61.87;-0.55;445;-3.98;445;-7.4;445;-8.46;445;-10.73;21;HSUPA;3;0;0;2;3971.84;10.29;343;5.9;10.29;5.9;47.04;;0;0;0.32;52.43;5.27;85.67;5.73;94.2
 08/16/2010 11:04:02.894;10.18532;36.77471;46;66428;1;892;2162.6;CELL_DCH;605;1;10001;-62.42;-16.76;11.18;;256;;445;-2.15;-66.38;0.27;445;-4.78;445;-6.17;445;-7.43;445;-9.82;21;HSUPA;2;50;100;2;3936.89;6.86;343;20.34;3.43;20.34;62.16;;0;0;0.64;53.56;2.21;87.51;2.47;96.14
 08/16/2010 11:04:03.894;10.18541;36.77462;46;66428;1;892;2162.6;CELL_DCH;605;1;10001;-58.67;-20.86;11.16;;256;;445;-2.05;-64.58;-0.82;445;-4.97;445;-6.53;445;-9.14;445;-9.72;21;HSUPA;2;0;0;2;4003.4;6.86;343;11.15;6.86;11.15;35.62;;0;0;0;3.07;0.48;5.47;0.52;5.99
 08/16/2010 11:04:04.895;10.1855;36.77453;46;66428;1;892;2162.6;CELL_DCH;605;1;10001;-63.75;-19;11.15;;256;;445;-1.89;-62.75;0.47;445;-4.45;445;-5.5;445;-6.62;445;-7.31;22;HSUPA;3;33.33;50;2;4450.62;10.29;343;19.68;6.86;19.68;45.36;;0;0;0;56.06;3.74;91.58;4.03;100.61
 08/16/2010 11:04:05.898;10.18558;36.77444;46;66428;1;892;2162.6;CELL_DCH;605;1;10001;-56.58;-24.17;12.47;;256;;445;-2.2;-63.84;-0.7;445;-3.76;445;-6.3;445;-10.24;445;-14.08;22;HSUPA;1;0;0;2;4681.1;3.43;343;7.22;3.43;7.22;3.7;;0;0;0;2.56;1.12;4.64;1.2;5.09
 08/16/2010 11:04:06.903;10.18567;36.77435;46;66428;1;892;2162.6;CELL_DCH;605;1;10001;-52.83;-28.14;10.75;;256;;445;-1.66;-58.47;-2.48;445;-5.4;445;-8.51;445;-11.8;445;-12.4;20;HSUPA;2;0;0;2;3333.29;6.86;343;9.84;6.86;9.84;9.41;;0;0;0;2.3;0.48;4.22;0.52;4.63
 08/16/2010 11:04:07.922;10.18576;36.77426;46;66428;1;892;2162.6;CELL_DCH;605;1;10001;-41.67;-31.65;10.99;;256;;445;-2.38;-53.78;0.14;445;-2.91;445;-2.97;445;-22.59;445;-24.24;23;HSUPA;1;0;0;2;5281.67;3.43;343;7.22;3.43;7.22;4.37;;0;0;0;2.56;0.48;4.64;0.52;5.09
 08/16/2010 11:04:08.924;10.18585;36.77417;46;66428;1;892;2162.6;CELL_DCH;605;1;10001;-43.17;-32.97;12.6;;256;;445;-1.89;-47.94;-0.75;445;-3.88;445;-4.43;445;-11.97;445;-25.5;22;HSUPA;1;0;0;2;4376.51;3.43;343;1.97;3.43;1.97;1.01;;0;0;0;0.26;0.48;0.9;0.52;0.98
 08/16/2010 11:04:09.925;10.18593;36.77408;46;66428;1;892;2162.6;CELL_DCH;605;1;10001;-46.25;-36.22;8.34;;256;;445;-2.54;-43.18;-1.4;445;-4.01;445;-7.64;445;-10.68;445;-13.65;21;HSUPA;2;0;0;2;3808.04;6.86;343;13.78;6.86;13.78;93.07;;0;0;0.48;51.92;2.33;84.84;2.57;93.15
 08/16/2010 11:04:10.928;10.18602;36.77399;45;66428;1;892;2162.6;CELL_DCH;605;1;10001;-59.08;-27.98;10.62;;256;256;445;-3.02;-56.3;-4.25;445;-6.19;445;-9.22;445;-21;445;-23.91;20;HSUPA;1;0;0;2;3353.55;3.43;343;19.68;3.43;19.68;74.06;;0;0;0.64;53.05;5.93;86.68;6.46;95.29
 08/16/2010 11:04:11.935;10.1861;36.7739;43;66428;1;892;2162.6;CELL_DCH;605;1;10001;-51.42;-28.84;11.55;;256;256;444;-3.74;-59.8;0.07;445;-5.75;444;-6.56;445;-7.16;444;-8.78;18;HSUPA;2;0;0;2;2747.4;6.86;343;13.9;6.86;13.9;12.48;;0;0;0.32;3.84;1.12;6.71;1.24;7.37
 08/16/2010 11:04:12.942;10.18618;36.77382;42;66428;1;892;2162.6;CELL_DCH;605;1;10001;-58.83;-24.14;11.81;0;256;256;444;-3.09;-58.6;-1.16;444;-6.85;445;-9.05;444;-9.08;445;-9.23;18;HSUPA;2;0;0;2;2495.54;6.86;343;17.06;6.86;17.06;60.82;;0;0;0;55.55;3.17;90.75;3.46;99.63
 08/16/2010 11:04:13.946;10.18626;36.77373;41;66428;1;892;2162.6;CELL_DCH;605;1;10001;-63.33;-21.83;11.34;;256;256;444;-2.85;-65.99;-1.1;444;-6.92;445;-9.24;445;-9.46;444;-10.89;17;HSUPA;2;50;100;2;2208.85;6.86;343;9.84;3.43;9.84;8.74;;0;0;0;3.33;0.48;5.89;0.52;6.45
 08/16/2010 11:04:14.946;10.18632;36.77365;41;66428;1;892;2162.6;CELL_DCH;605;1;10001;-50.67;-25.97;11.27;;256;256;444;-2.68;-58.77;-0.94;444;-4.99;444;-5.02;445;-10.59;445;-12.06;11;HSUPA;2;0;0;2;887.26;6.86;343;7.22;6.86;7.22;6.53;;0;0;0;2.81;0.48;5.05;0.52;5.54
 08/16/2010 11:04:15.953;10.18638;36.77359;28;66428;1;892;2162.6;CELL_DCH;605;1;10001;-55.83;-34.9;12.09;0;256;256;444;-2.69;-51.97;-1.4;444;-5.23;444;-6.15;445;-12.4;445;-12.45;21;HSUPA;1;0;0;2;3805.07;3.43;343;13.33;3.43;13.33;10.37;;0;0;0;2.56;1.38;4.64;1.51;5.09
 08/16/2010 11:04:16.953;10.18642;36.77354;20;66428;1;892;2162.6;CELL_DCH;605;1;10001;-62.33;-26.71;9.22;;256;256;444;-2.27;-60.07;-0.35;444;-5.13;444;-5.78;445;-7.9;444;-10.11;20;HSUPA;1;0;0;2;3185.52;3.43;343;5.3;3.43;5.3;2.83;;0;0;0;0.51;0.48;1.31;0.52;1.43
 08/16/2010 11:04:17.961;10.18644;36.77351;13;66428;1;892;2162.6;CELL_DCH;605;1;10001;-60.25;-23.3;10.44;0;256;256;444;-2.83;-62.68;-0.31;444;-3.44;444;-6.49;445;-9.31;445;-14.19;19;HSUPA;1;0;0;2;2784.59;3.43;343;9.68;3.43;9.68;90.62;;0;0;0;51.15;2.27;83.6;2.48;91.84
 08/16/2010 11:04:18.965;10.18646;36.77348;10;66428;1;892;2162.6;CELL_DCH;605;1;10001;-55;-21.43;11.52;;256;256;444;-2.89;-63.55;-0.62;444;-5.37;444;-5.66;445;-12.11;444;-12.13;20;HSUPA;1;0;0;2;3319.22;3.43;343;11.73;3.43;11.73;49.01;;0;0;0;51.25;1.83;83.76;1.99;91.96
 08/16/2010 11:04:19.974;10.18648;36.77346;10;66428;1;892;2162.6;CELL_DCH;605;1;10001;-67;-23.02;11.33;0;256;256;444;-2.21;-62.97;-1.87;444;-8.18;445;-9.79;444;-10.07;444;-11.07;20;HSUPA;3;33.33;50;2;3521.26;10.29;343;6.56;6.86;6.56;3.36;;0;0;0;3.33;0.48;5.89;0.52;6.47
 08/16/2010 11:04:20.982;10.18651;36.77343;18;66428;1;892;2162.6;CELL_DCH;605;1;10001;-53.42;-22.88;12.13;;256;256;444;-2.06;-60.45;0.88;444;-4.62;444;-6.15;444;-6.76;444;-6.87;21;HSUPA;2;0;0;2;3951.63;6.86;343;14.43;6.86;14.43;61.82;;0;0;0;56.78;3.1;92.74;3.35;101.9
 08/16/2010 11:04:21.987;10.18654;36.77338;24;66428;1;892;2162.6;CELL_DCH;605;1;10001;-54.92;-28.92;12.1;0;256;256;444;-1.45;-56.37;-0.54;444;-3.9;444;-4.49;444;-10.72;444;-15.06;22;HSUPA;1;0;0;2;4283.54;3.43;343;19.02;3.43;19.02;15.12;;0;0;0;2.82;2.47;5.06;2.67;5.55
 08/16/2010 11:04:22.988;10.18658;36.77332;30;66428;1;892;2162.6;CELL_DCH;605;1;10001;-53.37;-32.31;11.57;;256;256;444;-2.21;-55.58;-0.59;444;-2.95;444;-4.51;444;-24.27;444;-25.45;22;HSUPA;2;0;0;2;4637.23;6.86;343;7.71;6.86;7.71;4.75;;0;0;0;2.81;0.48;5.05;0.52;5.55
 08/16/2010 11:04:23.991;10.18663;36.77326;30;66428;1;892;2162.6;CELL_DCH;605;1;10001;-51.36;-31.53;11.25;0;256;256;444;-1.91;-53.28;-1.26;444;-4.22;444;-4.75;444;-16.48;444;-24.24;23;HSUPA;1;0;0;2;5211.39;3.43;343;13.78;3.43;13.78;12.1;;0;0;0;2.56;1.12;4.64;1.2;5.09
 08/16/2010 11:04:24.993;10.18668;36.77319;30;66428;1;892;2162.6;CELL_DCH;605;1;10001;-55.85;-22.25;12.42;;256;256;444;-1.52;-57.37;-0.14;444;-3.32;444;-4.4;444;-11.93;444;-14.51;22;HSUPA;1;0;0;2;4266.37;3.43;343;5.9;3.43;5.9;3.02;;0;0;0;0.51;0.48;1.31;0.52;1.44
 08/16/2010 11:04:26.002;10.18673;36.77313;33;66428;1;892;2162.6;CELL_DCH;605;1;10001;-57.05;-22.9;12.16;;256;256;444;-2.23;-59.27;0.00;444;-3.98;444;-4.5;444;-9.44;444;-10.13;22;HSUPA;5;0;0;2;4040.24;17.15;343;15.74;17.15;15.74;72.91;;0;0;0.48;51.15;2.53;83.6;2.77;91.88
 08/16/2010 11:04:27.008;10.18679;36.77306;34;66428;1;892;2162.6;CELL_DCH;605;1;10001;-64.16;-20.75;9.7;;256;;444;-2.85;-67.01;-1.13;444;-4.67;444;-7.68;444;-9.45;444;-10.63;20;HSUPA;2;0;0;2;3181.63;6.86;343;12.46;6.86;12.46;22.18;;0;0;0.8;52.79;3.88;86.26;4.28;94.76
 08/16/2010 11:04:28.022;10.18687;36.773;36;66428;1;892;2162.6;CELL_DCH;605;1;10001;-64.92;-14.94;11.73;;256;;444;-2.17;-67.18;-0.6;444;-3.28;444;-4.82;444;-12.51;444;-21.99;21;HSUPA;3;33.33;50;2;3890.21;10.29;343;10.5;6.86;10.5;21.17;;0;0;0.16;3.58;0.32;5.82;0.36;6.42
 08/16/2010 11:04:29.041;10.18696;36.77294;38;66428;1;892;2162.6;CELL_DCH;605;1;10001;-68.33;-15.76;10.63;;256;;444;-1.63;-68.4;-1.63;444;-6.73;444;-7.35;444;-8.86;444;-8.91;21;HSUPA;6;33.33;50;2.33;3536.57;23.93;398.83;16.4;17.07;16.4;53.42;;0;0;0;39.06;2.09;64.11;2.25;70.47
 08/16/2010 11:04:30.043;10.18705;36.77288;38;66428;1;892;2162.6;CELL_DCH;605;1;10001;-63.83;-17.8;12.2;;256;;444;-1.38;-65.81;-0.29;444;-5.27;444;-6.35;444;-6.53;444;-7.37;21;HSUPA;3;33.33;50;2;3902.21;10.29;343;14.43;6.86;14.43;8.06;;0;0;0.26;1.5;2.18;2.78;2.36;3.04
 08/16/2010 11:04:31.063;10.18715;36.77281;41;66428;1;892;2162.6;CELL_DCH;605;1;10001;-67;-14.83;11.99;;256;;444;-2.51;-69.58;-0.66;444;-4.29;444;-4.66;444;-9.58;444;-15.99;21;HSUPA;3;0;0;2;4126.21;10.29;343;12.46;10.29;12.46;11.42;;0;0;1.18;6.16;2.27;10.16;2.4;11.12
 08/16/2010 11:04:32.081;10.18723;36.77274;40;66428;1;892;2162.6;CELL_DCH;605;1;10001;-62.25;-19.25;11.87;;256;;444;-1.92;-65.37;0.2;444;-4.16;444;-4.3;444;-6.95;444;-10.57;22;HSUPA;2;0;0;3.5;4446.79;13.48;674;9.84;13.48;9.84;7.06;;0;0;1.3;0.93;1.94;2.05;2.03;2.25
 08/16/2010 11:04:33.083;10.18731;36.77266;40;66428;1;892;2162.6;CELL_DCH;605;1;10001;-74.92;-13.53;11.46;;256;256;444;-2.54;-73.07;0.16;444;-6.04;444;-6.41;444;-7.67;445;-9.94;23;HSUPA;9;22.22;28.57;2;5026.73;30.87;343;7.65;24.01;7.65;3.31;;0;0;0.32;25.88;2.02;42.54;2.23;46.69
 08/16/2010 11:04:34.084;10.18739;36.77258;40;66428;1;892;2162.6;CELL_DCH;605;1;10001;-71.17;-12.39;11.96;0;256;256;444;-2.94;-73.62;-1.6;444;-5.93;444;-8.37;445;-9.45;445;-9.67;20;HSUPA;6;16.67;20;2;3418.35;20.58;343;18.72;17.15;18.72;91.15;;0;0;0.8;52.74;3.55;86.18;3.92;94.7
 08/16/2010 11:04:35.087;10.18746;36.7725;40;66428;1;892;2162.6;CELL_DCH;605;1;10001;-73.17;-14.53;12.33;;256;256;444;-2.38;-75.26;-0.4;444;-5.49;445;-8.4;444;-9.46;444;-9.65;20;HSUPA;5;40;66.67;2;3197.09;17.15;343;18.37;10.29;18.37;58.8;;0;0;0.48;24.55;3.87;40.38;4.25;44.38
 08/16/2010 11:04:36.088;10.18754;36.77242;40;66428;1;892;2162.6;CELL_DCH;605;1;10001;-69.08;-14.66;10.84;;256;256;444;-1.96;-73.21;-1.29;444;-6.12;444;-7;445;-9.62;445;-11.93;21;HSUPA;4;25;33.33;2;3698.43;13.72;343;13.12;10.29;13.12;11.76;;0;0;0.16;34.34;0.8;56.28;0.89;61.79
 08/16/2010 11:04:37.088;10.18761;36.77234;41;66428;1;892;2162.6;CELL_DCH;605;1;10001;-76.83;-14.2;10.94;;256;256;444;-2.57;-73.81;-1.59;444;-5.12;444;-6.7;444;-10.52;445;-14.99;21;HSUPA;4;25;33.33;2;3736.65;13.72;343;16.4;10.29;16.4;58.8;;0;0;0;28.16;2.85;46.24;3.1;50.82
 08/16/2010 11:04:38.090;10.18769;36.77225;40;66428;1;892;2162.6;CELL_DCH;605;1;10001;-72.17;-11.72;11.39;0;256;256;444;-2.4;-74.71;-1.57;444;-5.46;444;-5.83;444;-12.75;444;-14.38;20;HSUPA;3;0;0;2;3326.31;10.29;343;11.58;10.29;11.58;10.32;;0;0;0;1.28;0.93;2.56;1.01;2.8
 08/16/2010 11:04:39.102;10.18776;36.77217;38;66428;1;892;2162.6;CELL_DCH;605;1;10001;-74.75;-9.4;8.48;;256;256;444;-2.47;-77.96;-0.66;444;-6.68;444;-6.68;444;-6.68;444;-9.26;21;HSUPA;3;0;0;2;3929.73;10.29;343;13.18;10.29;13.18;9.55;;0;0;0;5.89;0.93;10.06;1.01;11.04
 08/16/2010 11:04:40.104;10.18782;36.7721;38;66428;1;892;2162.6;CELL_DCH;605;1;10001;-76.17;-9.91;10.8;0;256;256;444;-2.87;-77.86;-1.58;444;-6.38;444;-9.43;444;-9.5;444;-9.53;21;HSUPA;1;0;0;2;3390.89;3.43;343;11.15;3.43;11.15;9.41;;0;0;0;0.51;0.48;1.31;0.52;1.43
 08/16/2010 11:04:41.105;10.18789;36.77203;35;66428;1;892;2162.6;CELL_DCH;605;1;10001;-70.83;-11.1;11.22;;256;256;444;-2.46;-74.29;-2.59;444;-6.07;444;-9.87;444;-10.92;444;-10.99;20;HSUPA;3;0;0;2;3365.78;10.29;343;3.28;10.29;3.28;2.35;;0;0;0;24.58;0.48;40.42;0.52;44.43
 08/16/2010 11:04:42.106;10.18795;36.77195;35;66428;1;892;2162.6;CELL_DCH;605;1;10001;-69.17;-11.41;11.51;;256;256;444;-2.3;-75.64;0.1;444;-4.76;444;-5.36;444;-6.57;444;-7.97;21;HSUPA;5;0;0;2.4;3533.44;20.5;410;10.5;20.5;10.5;89.38;;0;0;1.24;43.02;2.49;69.93;2.67;76.83
 08/16/2010 11:04:43.112;10.18801;36.77188;35;66428;1;892;2162.6;CELL_DCH;605;1;10001;-71.33;-12.59;11.36;;256;;444;-2.67;-76.32;-0.12;444;-5.06;444;-5.9;444;-7.69;444;-8.24;20;HSUPA;4;0;0;2;3444.3;13.72;343;13.78;13.72;13.78;56.78;Success;0;0;1.4;55.14;4.72;89.7;5.06;98.55
 08/16/2010 11:04:44.114;10.18807;36.77181;36;66428;1;892;2162.6;CELL_DCH;605;1;10001;-68.08;-15.7;11.46;;256;256;444;-2.25;-73.44;-4.42;444;-6.66;444;-10.98;444;-15.83;444;-18.64;21;HSUPA;0;0;0;;3790.3;0;0;17.06;0;17.06;12.1;;;;;;;;;
 08/16/2010 11:04:45.128;10.18813;36.77173;36;65898;1;362;2162.6;Disconnected;605;1;10001;-76.5;-15.07;11.46;;256;256;444;-1.15;-74.98;-7.57;444;-7.57;;;;;;;21;WCDMA;0;0;0;;3831.96;0;0;6.99;0;6.99;6;;;;;;;;;
 08/16/2010 11:04:46.147;10.18819;36.77165;35;65898;1;362;2162.6;Disconnected;605;1;10001;-68.75;;11.46;;256;256;444;-3.17;-71.92;0.43;444;-3.61;444;-4.46;444;-7.1;444;-12.36;21;WCDMA;0;0;0;;3831.96;0;0;0;0;;;;;;;;;;;
 08/16/2010 11:04:47.425;10.18824;36.77158;35;65898;1;362;2162.6;Disconnected;605;1;10001;-76.58;;11.46;;256;256;444;-2.95;-79.53;-2.13;444;-5.08;444;-5.23;444;-29.98;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 11:04:48.558;10.1883;36.7715;37;65898;1;362;2162.6;Disconnected;605;1;10001;-79.33;;11.46;;256;256;444;-3.33;-85.42;-3.56;444;-8.14;444;-8.82;444;-13.36;444;-13.73;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 11:04:49.561;10.18837;36.77143;36;65898;1;362;2167.6;Disconnected;605;1;10001;-76.92;;;;;256;444;-6.06;-88.14;-4.39;444;-7.31;444;-7.5;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 11:04:50.569;10.18843;36.77136;35;65898;1;362;2162.6;Disconnected;605;1;10001;-83.25;;;;;;444;-8.21;-90.29;-5.55;444;-11.51;444;-11.52;444;-14.1;444;-15.04;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 11:04:51.587;10.18855;36.77121;35;65898;1;362;2162.6;Disconnected;605;1;10001;-81;;;;;;444;-3.71;-83.71;-3.28;444;-7.22;444;-7.37;444;-14.18;444;-17.75;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 11:04:52.614;10.18862;36.77114;36;65898;1;362;2162.6;Disconnected;605;1;10001;-80.58;;;;;;444;-6.66;-88.66;-4.04;444;-6.77;444;-7.36;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 11:04:53.695;10.18868;36.77106;37;65898;1;362;2162.6;Disconnected;605;1;10001;-78.33;;;;;;444;-7.84;-89.84;-7.13;444;-9.77;444;-10.55;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
