Time;Longitude;Latitude;Speed(km/h);UC-ID;RNC-ID;C-ID;Frequency;RRC State;MCC;MNC;LAC;Rx Power(W);Tx Power(W);SIR;BLER(W);SF(Downlink);SF(Uplink);Best PSC(W);RxQual;RxLev;Combined EcIo(W);Top 1 PSC;Top 1 EcIo;Top 2 PSC;Top 2 EcIo;Top 3 PSC;Top 3 EcIo;Top 4 PSC;Top 4 EcIo;CQI;System Type;Success Rate;BLER(HARQ);Retrans Rate;No. of Codes;Phy Layer Throughput(Requested);Phy Layer Throughput(Served);Phy Layer Throughput(Scheduled);RLC Layer Throughput;MAC-hs Layer Throughput;RLC Layer(AM) UL TP;RLC Layer(AM) DL TP;Call Event;Rx APP Throughput;Tx APP Throughput;Rx TCP/UDP Throughput;Tx TCP/UDP Throughput;Rx IP Throughput;Tx IP Throughput;Rx PPP Throughput;Tx PPP Throughput
 08/11/2010 12:56:47.984;10.27148;36.84498;30;65751;1;215;2167.6;Disconnected;605;1;10001;-89.42;;;;;128;;;;-12.98;305;-19.77;305;-20.64;305;-20.88;305;-23.09;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:56:48.995;10.27149;36.84492;27;65751;1;215;2167.6;Disconnected;605;1;10001;-89.33;;;;;;;;;-14.27;305;-22.18;305;-22.22;305;-22.28;305;-23.62;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:56:49.996;10.27151;36.84487;21;65751;1;215;2162.6;Disconnected;605;1;10001;-89.25;;;;;;;;;-11.35;305;-18.37;305;-19.14;305;-19.28;305;-21.37;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:56:52.410;10.27152;36.84483;16;65751;1;215;2167.6;Disconnected;605;1;10001;-89.83;;;;;;305;-10.53;-99.45;-12.73;305;-19.45;305;-21.96;305;-22.34;305;-22.9;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:56:53.429;10.27154;36.84476;18;65751;1;215;2167.6;Disconnected;605;1;10001;-88.17;;;;;;305;-7.29;-96.62;-11.9;305;-17.36;305;-17.99;305;-20.67;305;-21.27;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:56:54.431;10.27156;36.84471;20;65751;1;215;2167.6;Disconnected;605;1;10001;-88.92;;;;;;305;-13.46;-102.79;-8.91;305;-12.97;305;-15.57;305;-16.82;305;-20.18;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:56:55.432;10.27156;36.84466;20;65751;1;215;2167.6;Disconnected;605;1;10001;-89.42;;;;;;;;;-10.73;305;-16.49;305;-18.41;305;-19.48;305;-19.57;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:56:56.433;10.27157;36.8446;24;65751;1;215;2167.6;Disconnected;605;1;10001;-86.83;;;;;;305;-8.42;-97.5;-8.08;426;-11.01;426;-13.61;305;-16.76;305;-21.79;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:56:57.433;10.27158;36.84454;24;65751;1;215;2167.6;Connecting;605;1;10001;-89.33;;;100;;128;305;-7.3;-93.22;-14.54;305;-15.52;305;-24.91;305;-27.41;305;-29.65;;WCDMA;;;;;;;;0;;;;Attempt;;;;;;;;
 08/11/2010 12:56:58.434;10.27159;36.84448;21;65751;1;215;2167.6;CELL_DCH;605;1;10001;-86.75;7.2;8.99;;256;256;305;-5.21;-92.86;-8.64;305;-11.51;305;-12.63;305;-23.14;305;-23.16;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:56:59.435;10.27159;36.84444;15;65751;1;215;2167.6;CELL_DCH;605;1;10001;-88.17;8.79;8.55;0;256;256;305;-8.19;-95.93;-9.71;426;-12.74;305;-14.41;414;-22.63;305;-24.36;;WCDMA;;;;;;;;2.88;;;;;;;;;;;;
 08/11/2010 12:57:00.436;10.27158;36.84441;15;65751;1;215;2167.6;CELL_DCH;605;1;10001;-85.83;-1.17;8.38;;256;256;305;-6.89;-93.14;-8.11;426;-11.79;414;-14.18;305;-15.13;305;-18.33;;WCDMA;;;;;;;;2.88;;2.88;0.86;;;;;;;;;
 08/11/2010 12:57:01.439;10.27158;36.8444;2;65751;1;215;2167.6;CELL_DCH;605;1;10001;-85.67;0.83;10.3;0;256;256;305;-8.1;-93.93;-6.14;426;-11.73;414;-13.69;414;-13.78;305;-14.38;10;HSUPA;0;0;0;;693.33;0;0;1.44;0;1.44;1.73;;;;;;;;;
 08/11/2010 12:57:02.442;10.27158;36.84439;1;65751;1;215;2167.6;CELL_DCH;605;1;10001;-88.5;11.94;6.2;;256;256;426;-7.7;-94.17;-8.05;414;-13.31;305;-14.72;305;-16.44;426;-16.97;12;HSUPA;1;0;0;2;984.26;3.43;343;5.23;3.43;5.23;5.47;;;;;;;;;
 08/11/2010 12:57:03.477;10.27158;36.84439;2;65751;1;215;2167.6;CELL_DCH;605;1;10001;-86.42;12.94;8.77;0;256;256;305;-9.01;-97.88;-7.74;305;-14.48;426;-14.98;305;-15.74;414;-15.96;3;WCDMA;0;0;0;;140.07;0;0;0.58;0;0.58;1.2;;;;;;;;;
 08/11/2010 12:57:04.481;10.27158;36.84439;2;65751;1;215;2167.6;CELL_DCH;605;1;10001;-87.75;13.77;6.5;0;256;256;305;-7.96;-95.65;-10.94;414;-18.04;305;-18.45;305;-19.11;305;-19.58;5;HSUPA;0;0;0;;226.85;0;0;2.45;0;2.45;0.86;;;;;;;;;
 08/11/2010 12:57:05.484;10.27158;36.84438;2;65751;1;215;2167.6;CELL_DCH;605;1;10001;-89;19.55;6.69;;256;256;305;-8.37;-97.04;-9.33;305;-12.98;305;-16.77;305;-17.1;305;-18.43;12;HSUPA;2;50;100;2;958.71;6.86;343;8.5;3.43;8.5;7.1;;0;0;3.12;0.65;3.45;0.98;3.55;1.07
 08/11/2010 12:57:06.485;10.2716;36.84437;9;65751;1;215;2167.6;CELL_DCH;605;1;10001;-90;21.24;7.39;0;256;256;305;-10.65;-99.44;-10.04;305;-12.95;414;-18.89;305;-20.26;414;-22.09;8;HSUPA;2;50;100;2;444.45;6.86;343;7.7;3.43;7.7;6.19;;0;0;0;2.47;0.48;3.11;0.53;3.2
 08/11/2010 12:57:07.486;10.27163;36.84436;13;65751;1;215;2167.6;CELL_DCH;605;1;10001;-91.17;18.76;10.87;;256;256;328;-5.61;-96.41;-6.94;328;-10.4;328;-13.8;305;-15.43;305;-18.59;8;HSUPA;0;0;0;;492.44;0;0;4.99;0;4.99;3.17;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:57:08.489;10.27167;36.84435;15;65751;1;215;2167.6;CELL_DCH;605;1;10001;-90.5;12.55;11.02;25;256;256;328;-6.14;-96.39;-9.11;328;-14.13;328;-17.2;305;-17.77;414;-18.43;6;HSUPA;1.43;100;0;2;315.61;3.43;343;6.38;0;6.38;4.03;;0;0;0;1.13;0.48;1.77;0.53;1.86
 08/11/2010 12:57:09.498;10.27171;36.84435;15;65751;1;215;2167.6;CELL_DCH;605;1;10001;-89.75;14.48;11.38;;256;256;328;-7.74;-97.65;-6.99;328;-10.2;328;-12.04;414;-18.22;414;-21.34;15;HSUPA;1.43;0;0;2;1693.4;3.43;343;4.56;3.43;4.56;2.69;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:57:10.502;10.27176;36.84435;15;65751;1;215;2167.6;CELL_DCH;605;1;10001;-89.33;22.75;12.89;4.17;256;256;328;-6.6;-96.15;-7.88;328;-11.93;328;-12.66;414;-17.69;305;-20.43;1;HSUPA;0;0;0;;75.54;0;0;4.85;0;4.85;3.79;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:57:11.512;10.27182;36.84436;22;65751;1;215;2167.6;CELL_DCH;605;1;10001;-91.33;20.24;12.09;4.76;256;256;414;-9.93;-100.45;-9.45;328;-14.44;414;-15.95;328;-17.52;414;-17.93;10;HSUPA;2.86;50;100;2;676.59;6.86;343;2.88;3.43;2.88;3.26;;0;0;0;0;0.64;0.64;0.7;0.7
 08/11/2010 12:57:12.515;10.27189;36.84437;23;65751;1;215;2167.6;CELL_DCH;605;1;10001;-90.75;15.8;9.31;;256;256;328;-7.22;-97.05;-8.51;328;-11.77;328;-17.03;336;-17.41;336;-18.51;10;HSUPA;2.86;50;100;2;729.01;6.86;343;7.7;3.43;7.7;3.84;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:13.528;10.27196;36.84438;21;65751;1;215;2167.6;CELL_DCH;605;1;10001;-90.17;15.42;10.56;0;256;256;328;-5.99;-96.05;-7.94;328;-10.67;336;-15.41;328;-15.92;336;-22.57;14;HSUPA;1.43;0;0;2;1479.42;3.43;343;5.14;3.43;5.14;2.74;;0;0;0;0;0.96;0.48;1.06;0.53
 08/11/2010 12:57:14.548;10.27202;36.84437;19;65751;1;215;2167.6;CELL_DCH;605;1;10001;-91.33;13.17;8.48;;256;128;328;-7.79;-97.97;-7.26;328;-11.58;328;-14.49;336;-15.19;199;-17.22;9;HSUPA;2.86;50;100;2;602.15;6.86;343;2.54;3.43;2.54;1.15;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:57:15.555;10.27207;36.84436;19;65751;1;215;2167.6;CELL_DCH;605;1;10001;-88.67;12.96;10.53;0;256;256;328;-5.99;-94.99;-6.13;328;-10.21;336;-11.58;328;-13.77;336;-20.31;17;HSUPA;2.86;50;100;2;2329.51;6.86;343;3.49;3.43;3.49;2.21;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:57:16.596;10.27211;36.84434;15;65751;1;215;2167.6;CELL_DCH;605;1;10001;-89.92;12.99;9.11;;256;256;328;-7.24;-96.26;-11.34;328;-14.5;336;-20.59;328;-21.62;336;-21.83;11;HSUPA;4.29;0;66.67;2;882.96;10.29;1029;2.98;10.29;2.98;2.16;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:17.609;10.27215;36.84431;15;65751;1;215;2167.6;CELL_DCH;605;1;10001;-90.08;13.09;8.87;0;256;256;336;-6.68;-95.78;-9.22;336;-13.21;336;-14.49;328;-17.18;328;-19.59;1;HSUPA;4.29;100;0;1.33;47.49;10.29;343;3.55;0;3.55;1.73;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 12:57:18.611;10.27217;36.84428;16;65751;1;215;2167.6;CELL_DCH;605;1;10001;-90;21.16;8.56;;256;256;336;-12.6;-102.33;-15.64;336;-19.7;328;-24.95;328;-25.37;336;-26.97;0;HSUPA;0;0;0;;0;0;0;3.54;0;3.54;4.37;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:57:19.614;10.27218;36.84424;18;65751;1;215;2167.6;CELL_DCH;605;1;10001;-90.38;21.54;10.1;8.7;256;256;336;-17.27;-107.65;-18.53;328;-24.91;336;-27.41;336;-28.51;336;-29.13;0;HSUPA;0;0;0;;10.39;0;0;2.16;0;2.16;2.88;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:20.615;10.27218;36.8442;18;65751;1;215;2167.6;CELL_DCH;605;1;10001;-89.92;21.37;10.4;;256;256;328;-18.3;-108.57;-17.99;336;-25.45;336;-25.58;336;-26.58;336;-26.75;0;HSUPA;0;0;0;;0.95;0;0;1.73;0;1.73;2.88;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:21.615;10.27217;36.84415;19;65751;1;215;2167.6;CELL_DCH;605;1;10001;-90.42;21.51;14.99;45.71;256;256;199;-11.18;-102;-10.36;451;-15.21;199;-15.83;199;-19.01;199;-21.69;0;HSUPA;0;0;0;;15.78;0;0;1.3;0;1.3;3.6;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:22.621;10.27216;36.8441;20;65751;1;215;2167.6;CELL_DCH;605;1;10001;-93.33;19.7;15.1;;256;256;451;-9.38;-101.73;-13.58;451;-17.62;451;-22.79;199;-23.21;199;-23.57;0;HSUPA;0;0;0;;20.2;0;0;2.45;0;2.45;3.46;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:23.630;10.27217;36.84405;21;65751;1;215;2167.6;CELL_DCH;605;1;10001;-95.75;23.54;14.86;33.33;256;256;451;-11.31;-106.04;-12.95;451;-19.15;199;-20.04;451;-21.4;199;-22.38;4;HSUPA;0;0;0;;205.53;0;0;1.73;0;1.73;2.4;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:24.650;10.2722;36.84401;22;65751;1;215;2167.6;CELL_DCH;605;1;10001;-91.25;23.81;8.43;;256;256;199;-13.26;-106.6;-15.29;199;-20.44;199;-23.07;414;-24.53;199;-25.45;1;WCDMA;0;0;0;;64.61;0;0;4.03;0;4.03;2.74;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:25.734;10.27226;36.84396;25;65751;1;215;2167.6;CELL_DCH;605;1;10001;-91.42;;5.26;;256;256;414;-11.46;;-14.21;414;-18.54;199;-21.77;199;-23.02;199;-23.02;1;HSUPA;0;0;0;;62.25;0;0;1.87;0;1.87;1.58;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:26.746;10.27232;36.84392;27;65751;1;215;2167.6;CELL_DCH;605;1;10001;;;5.26;;256;256;414;-11.46;;-14.21;;;;;;;;;1;WCDMA;0;0;0;;62.25;0;0;0;0;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:27.864;10.27239;36.84388;27;65751;1;215;2167.6;CELL_DCH;605;1;10001;;;5.26;;256;256;414;-11.46;;-14.21;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0;0;0
 08/11/2010 12:57:29.011;10.27246;36.84385;27;65751;1;215;2167.6;CELL_DCH;605;1;10001;;;5.26;;256;256;414;-11.46;;-14.21;;;;;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:57:30.154;10.2726;36.84377;27;;;;2167.6;Disconnected;605;1;10001;;;5.26;;256;256;;;;-14.21;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:31.336;;;;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:57:32.351;10.27271;36.84371;16;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.96;0;1.05;0
 08/11/2010 12:57:33.433;10.27275;36.84369;15;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.75;0.11;0.82;0.12
 08/11/2010 12:57:34.437;10.27279;36.84367;18;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:35.446;10.27284;36.84364;18;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;1.44;0.48;1.58;0.53
 08/11/2010 12:57:36.488;10.2729;36.84361;22;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:57:37.512;10.27295;36.84358;22;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:38.868;10.273;36.84354;21;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.32;0.64;0.35;0.7
 08/11/2010 12:57:39.997;10.27309;36.84346;22;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:41.011;10.27312;36.8434;24;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:42.015;10.27314;36.84334;26;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.54
 08/11/2010 12:57:43.015;10.27315;36.84326;28;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;1.44;0.48;1.59;0.54
 08/11/2010 12:57:44.137;10.27317;36.84319;30;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;1.28;0.32;1.42;0.35
 08/11/2010 12:57:45.137;10.27318;36.84311;30;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:57:46.160;10.2732;36.84304;30;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:57:47.160;10.27322;36.84298;27;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:57:48.161;10.27327;36.84294;24;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:49.162;10.27332;36.84292;20;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:50.321;10.27338;36.84291;19;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:51.430;10.27344;36.84291;21;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:52.441;10.2735;36.84292;21;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:53.510;10.27357;36.84294;21;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:54.513;10.27364;36.84295;22;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:55.631;10.27371;36.84296;22;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.64;0;0.7
 08/11/2010 12:57:56.741;10.27378;36.84297;25;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:57.866;10.27385;36.84297;23;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:58.868;10.27393;36.84298;23;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:57:59.998;10.27407;36.84299;24;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:01.157;10.27415;36.843;25;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0;0;0
 08/11/2010 12:58:02.487;;;;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:58:03.561;10.27415;36.843;24;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:58:04.866;10.27439;36.84305;28;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.72;0;0.79
 08/11/2010 12:58:05.871;10.27448;36.84306;29;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.32;0;0.35
 08/11/2010 12:58:06.993;10.27466;36.84309;30;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.32;0;0.35
 08/11/2010 12:58:08.010;10.27476;36.8431;31;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.32;0;0.35
 08/11/2010 12:58:09.010;10.27485;36.84312;31;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:10.010;10.27494;36.84313;31;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:11.012;10.27504;36.84315;31;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.32;0;0.35
 08/11/2010 12:58:12.013;10.27513;36.84317;31;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.32;0;0.35
 08/11/2010 12:58:13.136;10.27523;36.84318;31;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.32;0;0.35
 08/11/2010 12:58:14.142;10.27532;36.8432;31;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;1.44;0.48;1.58;0.53
 08/11/2010 12:58:15.150;10.27541;36.84321;30;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;11.03;0.48;12.13;0.53
 08/11/2010 12:58:16.292;10.27541;36.84321;27;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:17.438;10.27555;36.84323;19;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:18.443;10.2756;36.84324;13;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:19.515;10.27563;36.84325;10;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:20.588;10.27565;36.84327;10;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.96;0.53;1.05
 08/11/2010 12:58:21.743;10.27566;36.8433;13;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.32;0;0.35
 08/11/2010 12:58:22.864;10.27566;36.84333;15;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:58:23.989;10.27565;36.84341;16;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:58:24.991;10.27564;36.84345;16;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:25.994;10.27562;36.84349;16;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.32;0;0.35
 08/11/2010 12:58:27.023;10.27561;36.84353;15;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.32;0;0.35
 08/11/2010 12:58:28.138;10.2756;36.84357;16;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.32;0;0.35
 08/11/2010 12:58:29.139;10.27559;36.84361;17;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.32;0;0.35
 08/11/2010 12:58:30.141;10.27558;36.84366;18;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.32;0;0.35
 08/11/2010 12:58:31.142;10.27557;36.84371;19;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:32.158;10.27555;36.84376;19;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:33.160;10.27554;36.8438;19;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:34.161;10.27553;36.84385;19;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:35.316;10.27552;36.8439;19;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:36.433;10.27552;36.84394;18;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:37.434;10.27551;36.84399;18;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:38.434;10.2755;36.84403;18;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
