Time;Longitude;Latitude;Speed(km/h);UC-ID;RNC-ID;C-ID;Frequency;RRC State;MCC;MNC;LAC;Rx Power(W);Tx Power(W);SIR;BLER(W);SF(Downlink);SF(Uplink);Best PSC(W);Best EcIo(W);Best RSCP(W);Combined EcIo(W);Top 1 PSC;Top 1 EcIo;Top 2 PSC;Top 2 EcIo;Top 3 PSC;Top 3 EcIo;Top 4 PSC;Top 4 EcIo;LAC;Call Event;Rx APP Throughput;Tx APP Throughput;Rx TCP/UDP Throughput;Tx TCP/UDP Throughput;Rx IP Throughput;Tx IP Throughput;Rx PPP Throughput;Tx PPP Throughput
 08/23/2010 11:49:50.453;10.15972;36.70474;21;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-71.75;-15;;100;;64;63;-1.11;-71.61;-3.91;63;-6.26;63;-7.71;63;-31.86;;;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:49:51.455;10.15969;36.70477;16;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-72.83;-15;;;;64;63;-0.68;-73.78;-2.26;63;-3.56;63;-8.81;63;-18.28;63;-23.41;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:49:52.463;10.15966;36.7048;14;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-63.33;-15;;100;;64;63;-1.19;-72.31;-3.13;63;-5.78;63;-6.59;63;-28.03;63;-32.05;10001;;0;0;1.09;0.32;1.89;1.6;2.01;1.76
 08/23/2010 11:49:53.483;10.15965;36.70484;13;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-69.25;-15;;;;64;63;-1.55;-72.61;-2.06;63;-5.54;63;-7.68;63;-8.85;63;-14.13;10001;;0;0;0;0;0.48;0;0.52;0
 08/23/2010 11:49:54.483;10.15965;36.70487;13;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-66.17;-15;;100;;64;63;-1.37;-72.54;-3.6;63;-5.45;63;-12.06;63;-12.28;63;-16.89;10001;;0;0;0;0;0.48;0.96;0.52;1.04
 08/23/2010 11:49:55.487;10.15966;36.7049;13;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-72.58;-15;;;;64;63;-1.17;-69.14;-3.81;63;-7.25;63;-9.83;63;-10.39;63;-15.93;10001;;0;0;0.54;0.16;1.19;0.32;1.27;0.36
 08/23/2010 11:49:56.487;10.15969;36.70494;18;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-74.75;-15;;100;;64;63;-0.9;-74.31;-2.79;63;-7.02;63;-9.56;63;-9.69;63;-10.59;10001;;0;0;0.54;0.16;1.18;0.8;1.26;0.88
 08/23/2010 11:49:57.502;10.15973;36.70497;21;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-73.92;-15;;;;64;63;-0.83;-75.82;-3.02;63;-6.38;63;-8.79;63;-10.04;63;-14.31;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:49:58.502;10.15977;36.70502;22;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-74.08;-15;;100;;64;63;-0.65;-74.62;-4.04;63;-8.29;63;-9.37;63;-10.94;63;-15.44;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:49:59.512;10.15982;36.70506;22;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-74.5;-15;;;;64;63;-0.86;-73.54;-2.08;63;-3.18;63;-9.67;63;-16.46;63;-20.44;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:50:00.526;10.15987;36.7051;22;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-74.33;-15;;100;;64;63;-1.35;-74.4;-3.27;63;-6.23;63;-8.23;63;-11.07;63;-23.91;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:50:01.535;10.15992;36.70514;24;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-73.17;-15;;;;64;63;-1.27;-73.28;-3.72;63;-6.32;63;-9.55;63;-10.98;;;10001;Success;0;0;0;0;0.45;0.45;0.49;0.49
 08/23/2010 11:50:02.538;10.15997;36.70519;25;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-71.17;-15;;100;;64;63;-1.13;-72.36;-4.76;63;-7.38;63;-9.07;63;-15.67;;;10001;;;;;;;;;
 08/23/2010 11:50:03.553;10.16002;36.70524;28;75702;1;10166;2167.6;Disconnected;605;1;10001;-69;-15;;0;;128;63;-1.39;-71.45;-3.12;63;-3.34;63;-17.01;63;-26.64;63;-29.33;10001;;;;;;;;;
 08/23/2010 11:50:04.560;10.16008;36.70529;28;75702;1;10166;2167.6;Disconnected;605;1;10001;-66.83;;;;;128;63;-1.39;-65.97;-4;63;-4;;;;;;;10001;;;;;;;;;
 08/23/2010 11:50:05.677;10.16013;36.70535;28;75702;1;10166;2167.6;Disconnected;605;1;10001;-63.67;;;;;128;63;-2.81;-67.39;0.42;63;-3.28;63;-4.28;63;-7.77;63;-13.1;10001;;;;;;;;;
 08/23/2010 11:50:06.681;10.16019;36.70541;28;75702;1;10166;2167.6;Disconnected;605;1;10001;-65.5;;;;;128;63;-1.78;-65.62;-1.14;63;-4.97;63;-5.13;63;-12.59;63;-14.91;10001;;;;;;;;;
 08/23/2010 11:50:07.689;10.16024;36.70546;29;75702;1;10166;2167.6;Disconnected;605;1;10001;-60;;;;;128;63;-1.2;-65.03;-1.1;63;-5.02;63;-6.4;63;-7.58;63;-18.42;10001;;;;;;;;;
 08/23/2010 11:50:08.775;10.1603;36.70552;29;75702;1;10166;2167.6;Disconnected;605;1;10001;-67.67;;;;;;63;-1.16;-65.57;-2.4;63;-6.66;63;-8.15;63;-9;63;-15.37;10001;;;;;;;;;
 08/23/2010 11:50:09.779;10.16036;36.70557;28;75702;1;10166;2167.6;Disconnected;605;1;10001;-61.17;;;;;;63;-1.95;-69.2;-1.34;63;-4.87;63;-5.79;63;-10.81;63;-14.63;10001;;;;;;;;;
 08/23/2010 11:50:10.784;10.16042;36.70562;25;75702;1;10166;2167.6;Disconnected;605;1;10001;-65.67;;;;;;63;-1.98;-69.23;-2.56;63;-7.33;63;-8.68;63;-9.37;63;-12.17;10001;;;;;;;;;
 08/23/2010 11:50:11.903;10.16052;36.70568;20;75702;1;10166;2167.6;Disconnected;605;1;10001;-66.58;;;;;;63;-3.3;-70.55;-1.87;63;-6.11;63;-7.21;63;-8.43;63;-15.6;10001;;;;;;;;;
 08/23/2010 11:50:12.912;10.16057;36.70569;18;75702;1;10166;2167.6;Disconnected;605;1;10001;-65.67;;;;;;63;-0.58;-65.83;-2.53;63;-6.87;63;-9.04;63;-9.64;63;-12.66;10001;;;;;;;;;
 08/23/2010 11:50:14.070;10.16062;36.70569;16;75702;1;10166;2167.6;Disconnected;605;1;10001;-70.5;;;;;;63;-1.84;-68.34;-1.91;63;-6.49;63;-7.98;63;-8.11;63;-14.9;10001;;;;;;;;;
 08/23/2010 11:50:15.079;10.16067;36.70568;16;75702;1;10166;2167.6;Disconnected;605;1;10001;-70.17;;;;;;63;-2.34;-68.84;-3.19;63;-8.98;63;-9.83;63;-11.53;63;-12.04;10001;;;;;;;;;
 08/23/2010 11:50:16.097;10.16071;36.70566;19;75702;1;10166;2167.6;Disconnected;605;1;10001;-66.5;;;;;;63;-2.01;-68.51;-2.99;63;-7.44;63;-8.34;63;-13.49;63;-13.94;10001;;;;;;;;;
 08/23/2010 11:50:17.135;10.16075;36.70562;22;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-65.5;-16.4;;;;128;63;-0.37;-61.35;-2.57;63;-5.38;63;-8.79;63;-8.81;63;-32.44;10001;Attempt;;;;;;;;
 08/23/2010 11:50:18.137;10.1608;36.70557;23;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-60;-27.92;13.67;;256;256;63;-0.63;-62.46;-2.44;63;-3.31;63;-13.08;63;-15.07;63;-17.37;10001;;;;;;;;;
 08/23/2010 11:50:19.137;10.16085;36.70553;24;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-57.58;-32.06;11.17;0;256;256;63;-0.85;-62.07;-2.95;63;-4.35;63;-10.05;63;-14.59;63;-25.98;10001;;;;;;;;;
 08/23/2010 11:50:20.156;10.1609;36.70548;24;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-53.25;-32.42;12.06;0;256;256;63;-0.61;-56.8;0.33;63;-2.74;63;-6.43;63;-7.53;63;-9.96;10001;;;;;;;;;
 08/23/2010 11:50:21.198;10.16095;36.70544;23;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-49.08;-22.44;11.89;;256;256;63;-0.85;-57.85;1.05;63;-2.42;63;-4.42;63;-5.78;63;-13.7;10001;;;;;;;;;
 08/23/2010 11:50:22.220;10.161;36.70539;22;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-52.75;-27.92;12.95;0;256;256;63;-0.3;-56.72;0.84;63;-2.62;63;-3.41;63;-9.67;63;-10.27;10001;;0;0;1.58;0.33;2.25;1.34;2.36;1.48
 08/23/2010 11:50:23.239;10.16104;36.70536;20;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-42.58;-35.62;11.59;;256;256;63;-1.41;-52.94;0.5;63;-3.62;63;-4.3;63;-6.4;63;-10.88;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:24.248;10.16108;36.70532;19;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-45.17;-30.54;12.66;0;256;256;63;-0.86;-49.56;0.59;63;-2.79;63;-4.97;63;-7.71;63;-10.67;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:25.257;10.16112;36.70529;19;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-53.92;-28.18;11.5;;256;256;63;-0.68;-54.81;-1.51;63;-3.16;63;-6.81;63;-23.57;63;-24.33;10001;;0;0;0;2.47;0.48;3.11;0.53;3.2
 08/23/2010 11:50:26.257;10.16117;36.70528;17;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-50.92;-30.18;12.15;;256;256;63;-1.23;-54.01;0.39;63;-3.19;63;-3.94;63;-8.78;63;-11.52;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:27.258;10.16123;36.70529;18;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-42.08;-34.54;11.94;;256;;63;-1.12;-52.54;0.68;63;-2.78;63;-3.98;63;-8.43;63;-10.74;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:28.295;10.16128;36.70531;20;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-39.5;-31.82;12.1;;256;;63;-1.01;-45.77;0.31;63;-2.92;63;-3.84;63;-9.68;63;-16.15;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:29.298;10.16132;36.70535;23;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-48.67;-32.78;11.5;;256;;63;-0.74;-47.1;0.91;63;-2.35;63;-3.69;63;-9.18;63;-13.82;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:30.300;10.16137;36.7054;23;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-58.25;-33.02;11.28;;256;;63;-0.81;-47.96;0.23;63;-3.41;63;-4.85;63;-8.05;63;-10.25;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:31.303;10.16143;36.70545;27;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-49;-30.51;12.15;0;256;256;63;-0.3;-52.38;-2.01;63;-3.99;63;-6.37;;;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:32.314;10.16149;36.7055;28;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-52.67;-26;12.15;;256;64;63;-0.07;-51.03;-4.78;63;-4.84;63;-24.49;63;-31.04;63;-32.66;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:33.318;10.16155;36.70555;30;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-52.67;-26;12.15;97.48;256;64;63;-0.96;-49.89;-4.87;63;-5.85;63;-11.85;63;-32.05;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:34.322;10.16161;36.70561;32;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-50.75;-26;12.15;;256;64;63;-0.49;-51.61;-2.52;63;-5.52;63;-8.09;63;-11.13;63;-14.48;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:35.332;10.16168;36.70568;32;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-46.83;-26;12.15;100;256;64;63;-1.55;-52.89;-4.79;63;-4.81;63;-28.51;;;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:36.333;10.16175;36.70574;33;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-53.58;-26;;;;64;63;-1.05;-51.02;-2.99;63;-3.92;63;-10.14;63;-31.35;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:38.418;10.16181;36.70581;33;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-48.5;-26;;;;64;63;-1.11;-52.19;-2.82;63;-4.18;63;-12.32;63;-14.22;63;-14.94;10001;;0;0;0;0;0.96;0.96;1.06;1.06
 08/23/2010 11:50:39.418;10.16195;36.70593;32;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-52.08;-26;;100;;64;63;-0.98;-56.95;-3.35;63;-3.37;63;-31.35;63;-31.52;;;10001;;0;0;0;0;0.38;0.38;0.42;0.42
 08/23/2010 11:50:40.433;10.16201;36.70599;32;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-53.33;-26;;;;64;63;-1.52;-54.78;-3.21;63;-5.39;63;-7.35;63;-26.48;63;-30.61;10001;;0;0;0;0;0.48;0.48;0.54;0.53
 08/23/2010 11:50:41.433;10.16208;36.70605;30;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-47.92;-26;;100;;64;63;-0.95;-55.49;-2.04;63;-3.17;63;-11.26;63;-11.86;63;-29.98;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:42.453;10.16213;36.7061;25;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-55.25;-26;;;;64;63;-1.4;-54.21;-3.54;63;-4.8;63;-9.64;63;-29.98;63;-30.35;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:43.474;10.16218;36.70615;20;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-49.33;-26;;100;;64;63;-1.91;-56.04;-6.31;63;-6.34;63;-31.69;63;-31.86;63;-32.44;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:44.476;10.1622;36.70618;15;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-51.92;-26;;;;64;63;-1.44;-56.76;-4.11;63;-5.49;63;-10.94;63;-16.09;63;-31.86;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:45.478;10.16222;36.70621;15;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-56.67;-26;;100;;64;63;-0.97;-52.29;-3.95;63;-5.59;63;-10.44;63;-14.5;63;-31.52;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:46.493;10.16223;36.70624;7;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-63.42;-26;;;;64;63;-1.91;-53.86;-2.86;63;-4.62;63;-7.91;63;-19.97;63;-32.05;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:47.496;10.16223;36.70625;5;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-55.92;-26;;100;;64;63;-1.75;-53.61;-4.64;63;-6.89;63;-12.02;63;-13.28;63;-15.45;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:48.505;10.16223;36.70627;6;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-54.92;-26;;;;64;63;-1.39;-55.04;-3.87;63;-4.51;63;-13.12;63;-21.86;63;-30.48;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:49.513;10.16223;36.70629;9;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-59.67;-26;;100;;64;63;-1.57;-55.42;-5.68;63;-6.18;63;-17.5;63;-19.48;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:50.513;10.16222;36.70631;9;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-61.42;-26;;;;64;63;-1.27;-58.25;-2.92;63;-4.36;63;-10.55;63;-15.55;63;-16.08;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:51.515;10.16219;36.70634;15;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-59.42;-26;;100;;64;63;-1.17;-61.64;-4.24;63;-5.68;63;-11.33;63;-14.93;63;-31.19;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:52.518;10.16216;36.70637;18;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-62.67;-26;;;;64;63;-2.31;-64.26;-5.05;63;-7.85;63;-9.46;63;-15.69;63;-21.1;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:53.524;10.16211;36.70641;19;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-57.42;-26;;100;;64;63;-2.16;-64.3;-3.53;63;-6.69;63;-6.74;63;-17.44;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:54.527;10.16208;36.70644;19;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-60.17;-26;;;;64;63;-1.86;-58.92;-4.69;63;-5.11;63;-15.1;63;-31.52;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:55.533;10.16204;36.70648;18;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-59;-26;;100;;64;63;-1.76;-65.68;-4.44;63;-6.76;63;-8.3;63;-30.89;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:56.533;10.162;36.70651;15;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-59.08;-26;;;;64;63;-1.48;-62.51;-2.59;63;-4.57;63;-7.37;63;-17.83;63;-31.69;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:57.533;10.16197;36.70653;9;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-61.92;-26;;100;;64;63;-2.54;-65.07;-4.48;63;-6.25;63;-12.15;63;-13.47;63;-18.79;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:50:58.543;10.16196;36.70655;5;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-58.5;-26;;;;64;63;-1.8;-63.33;-4.41;63;-5.36;63;-11.44;;;;;10001;;0;0;0;0;0.48;0.48;0.54;0.53
 08/23/2010 11:50:59.546;10.16195;36.70655;3;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-60.33;-26;;100;;64;63;-1.38;-56.79;-4.99;63;-6.74;63;-10.68;63;-17.09;;;10001;;0;0;0;0;0.48;0.48;0.54;0.53
 08/23/2010 11:51:00.553;10.16195;36.70656;2;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-62.17;-26;;;;64;63;-1.39;-59.11;-2.64;63;-2.97;63;-14.53;63;-23.62;63;-32.24;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:51:01.554;10.16194;36.70656;3;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-70.33;-26;;100;;64;63;-1.59;-65.63;-3.29;63;-4.39;63;-12.45;63;-15.51;63;-17.02;10001;Success;0;0;0;0;0.46;0.46;0.5;0.5
 08/23/2010 11:51:02.557;10.16195;36.70657;5;75702;1;10166;2167.6;Disconnected;605;1;10001;-70.92;-26;;0;;128;63;-1.46;-73.83;-6.37;63;-6.37;;;;;;;10001;;;;;;;;;
 08/23/2010 11:51:03.690;10.16196;36.70658;7;75702;1;10166;2167.6;Disconnected;605;1;10001;-72.33;-26;;;;128;63;-1.64;-73.14;0.09;63;-4.28;63;-5.33;63;-7.42;63;-13.19;10001;;;;;;;;;
 08/23/2010 11:51:04.730;10.16197;36.7066;8;75702;1;10166;2167.6;Disconnected;605;1;10001;-65.75;;;;;128;63;-4.5;-70.25;0.31;63;-3.36;63;-3.8;63;-9.15;63;-14.48;10001;;;;;;;;;
 08/23/2010 11:51:05.781;10.16199;36.70661;10;75702;1;10166;2167.6;Disconnected;605;1;10001;-81.58;;;;;128;63;-3.36;-69.11;-1.51;63;-5.35;63;-5.97;63;-10.36;63;-16.52;10001;;;;;;;;;
 08/23/2010 11:51:06.790;10.16201;36.70663;11;75702;1;10166;2167.6;Disconnected;605;1;10001;-74.25;;;;;128;63;-3.76;-69.51;-3.28;63;-7.26;63;-8.57;63;-9.9;63;-18.91;10001;;;;;;;;;
 08/23/2010 11:51:07.909;10.16206;36.70667;11;75702;1;10166;2167.6;Disconnected;605;1;10001;-74.75;;;;;;63;-2.66;-76.66;-2.4;63;-6.5;63;-6.67;63;-10.21;63;-19.95;10001;;;;;;;;;
 08/23/2010 11:51:09.050;10.16208;36.7067;11;75702;1;10166;2167.6;Disconnected;605;1;10001;-76;;;;;;63;-4.55;-80.88;-2.85;63;-8.45;63;-8.9;63;-9.59;63;-10.75;10001;;;;;;;;;
 08/23/2010 11:51:10.069;10.16211;36.70672;11;75702;1;10166;2167.6;Disconnected;605;1;10001;-76.67;;;;;;63;-2.53;-78.86;-1.98;63;-5.72;63;-6.29;63;-12.45;63;-12.8;10001;;;;;;;;;
 08/23/2010 11:51:11.136;10.16213;36.70674;12;75702;1;10166;2167.6;Disconnected;605;1;10001;-76.33;;;;;;63;-10.12;-86.46;-4.73;63;-7.13;63;-13.01;63;-14.33;63;-14.36;10001;;;;;;;;;
 08/23/2010 11:51:12.184;10.16215;36.70676;11;75702;1;10166;2167.6;Disconnected;605;1;10001;-82.75;;;;;;63;-3.66;-80.41;-4.57;63;-9.53;63;-10.43;63;-12.24;63;-15.43;10001;;;;;;;;;
 08/23/2010 11:51:13.680;10.16217;36.70678;11;75702;1;10166;2167.6;Disconnected;605;1;10001;-74.67;;;;;;63;-8.66;-83.66;-7.9;63;-12.27;63;-14.17;63;-14.26;63;-20.89;10001;;;;;;;;;
 08/23/2010 11:51:14.681;10.1622;36.7068;11;75702;1;10166;2167.6;Disconnected;605;1;10001;-77.58;;;;;;63;-8.21;-83.21;-11.57;63;-14.21;63;-15.43;63;-24.91;;;10001;;;;;;;;;
 08/23/2010 11:51:15.686;10.16222;36.70682;11;75702;1;10166;2162.6;Disconnected;605;1;10001;-73.83;;;;;;63;-4.45;-79.45;-4.09;63;-6.78;63;-7.44;;;;;10001;;;;;;;;;
 08/23/2010 11:51:16.696;10.16225;36.70685;11;75702;1;10166;2162.6;Disconnected;605;1;10001;-75;;;;;;63;-4.99;-72.49;-9.17;63;-9.17;;;;;;;10001;Attempt;;;;;;;;
 08/23/2010 11:51:17.697;10.16227;36.70687;10;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-73.92;-16.21;11.83;;256;256;63;-3.13;-75.2;-8.45;63;-11.3;63;-11.8;63;-25.41;;;10001;;;;;;;;;
 08/23/2010 11:51:18.779;10.16229;36.70688;8;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-77.5;-14.39;8.74;;256;256;63;-2.23;-74.21;-6.58;63;-6.87;63;-19.24;63;-25.89;;;10001;;;;;;;;;
 08/23/2010 11:51:20.694;10.1623;36.70689;8;75702;1;10166;2167.6;CELL_DCH;605;1;10001;;;8.74;;256;256;63;-2.23;;-6.58;;;;;;;;;10001;;;;;;;;;
 08/23/2010 11:51:21.698;10.16232;36.7069;1;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-78.5;-3.3;8.51;0;256;256;63;-1.94;-75.24;-1.99;63;-5.06;63;-7.34;63;-10.65;63;-13.72;10001;;0;0;3.85;0.8;5.49;3.27;5.72;3.58
 08/23/2010 11:51:22.704;10.16232;36.7069;0;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-72.33;-8.61;9.02;0;256;256;63;-1.79;-75.19;0.01;63;-4.58;63;-5.93;63;-10.06;63;-10.61;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:51:23.707;10.16232;36.70691;1;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-72.58;-5.01;10.87;;256;256;63;-3.77;-80.82;-1.33;63;-5.73;63;-6.01;55;-7.6;55;-14.3;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:51:24.727;10.16232;36.70691;1;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-78.25;-9.26;9.26;0;256;256;63;-1.94;-76.11;-1.18;63;-5.78;63;-6.22;55;-9.84;55;-11.64;10001;;0;0;0;2.46;0.48;3.1;0.52;3.19
 08/23/2010 11:51:25.728;10.16232;36.70691;1;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-75.5;-6.01;9.77;;256;256;63;-2.28;-74.21;-1.83;63;-4.27;55;-7.58;55;-13.78;55;-14.96;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:51:26.728;10.16232;36.70691;1;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-73.33;-5.63;10.73;;256;256;63;-3.02;-74.04;-0.2;63;-3.97;63;-5.35;55;-11.16;55;-11.92;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:51:27.734;10.16233;36.70691;1;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-78.17;-4.69;11.94;;256;256;63;-2.37;-76.68;-0.77;63;-5.27;63;-6.53;63;-8.8;55;-12.28;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:51:28.756;10.16233;36.70691;1;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-70.17;-6.81;9.69;;256;256;63;-3.69;-82.22;-1.38;63;-5.63;63;-5.74;63;-9.09;63;-15.8;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:51:29.776;10.16233;36.70692;1;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-76.83;-6.07;11.84;0;256;256;55;-4.45;-80.36;-3.69;55;-8.47;63;-10.03;63;-11.11;63;-13.62;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:51:30.778;10.16233;36.70692;1;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-67.67;-10.34;11.89;;256;256;63;-3.37;-77.71;-4.8;63;-8.61;63;-9.89;55;-11.95;55;-20.78;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:51:31.779;10.16233;36.70692;1;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-68.17;-7.93;11.36;0;256;256;63;-2.43;-76.82;-4.8;63;-9.12;63;-10.42;55;-11.83;63;-16.15;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:51:32.781;10.16233;36.70692;0;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-75.83;-10.42;13.32;0;256;256;63;-5.05;-82.63;-4.82;63;-10.16;63;-10.17;55;-11.32;55;-15.56;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:51:33.781;10.16233;36.70692;1;75702;1;10166;2167.6;CELL_DCH;605;1;10001;-70.17;-4.9;13.32;;256;256;63;-1.83;-80.83;-8.66;63;-11.23;63;-12.17;;;;;10001;;0;0;0;0;0;0.48;0;0.52
 08/23/2010 11:51:34.783;10.16233;36.70692;1;75702;1;10166;2167.6;CELL_FACH;605;1;10001;-75.67;-4;13.32;;256;64;63;-2.53;-80.36;-10.01;63;-12.8;63;-13.4;63;-29.54;63;-33.11;10001;;0;0;0;0;0.48;0.48;0.52;0.52
